관측소명,시간,수위,기온(°C),풍속(m/s),강수량(mm),예측수위
기아대교,2020/08/17 23:00,10.22,27.7,0.8,0,10.22
기아대교,2020/08/18 0:00,10.22,27.3,0.9,0,10.21
기아대교,2020/08/18 1:00,10.21,26.8,0.8,0,10.18
기아대교,2020/08/18 2:00,10.18,26.3,0.8,0,10.17
기아대교,2020/08/18 3:00,10.17,26,0.9,0,10.16
기아대교,2020/08/18 4:00,10.16,25.5,0.6,0,10.14
기아대교,2020/08/18 5:00,10.14,25.2,1,0,10.14
기아대교,2020/08/18 6:00,10.14,25.2,0.9,0,10.14
기아대교,2020/08/18 7:00,10.14,25.6,1,0,10.15
기아대교,2020/08/18 8:00,10.15,26.5,1.6,0,10.15
기아대교,2020/08/18 9:00,10.15,27.4,1.8,0,10.16
기아대교,2020/08/18 10:00,10.16,28.5,1.6,0,10.18
기아대교,2020/08/18 11:00,10.18,28.4,1.8,0,10.18
기아대교,2020/08/18 12:00,10.18,29.4,2.2,0,10.17
기아대교,2020/08/18 13:00,10.17,30.4,2.6,0,10.22
기아대교,2020/08/18 14:00,10.22,30.6,1.8,0,10.23
기아대교,2020/08/18 15:00,10.23,31.7,2.1,0,10.2
기아대교,2020/08/18 16:00,10.2,31.1,2.6,0,10.18
기아대교,2020/08/18 17:00,10.18,31.1,2,0,10.15
기아대교,2020/08/18 18:00,10.15,30.4,2,0,10.15
기아대교,2020/08/18 19:00,10.15,30.1,1.6,0,10.16
기아대교,2020/08/18 20:00,10.16,29.2,1.2,0,10.16
기아대교,2020/08/18 21:00,10.16,28.5,1.2,0,10.16
기아대교,2020/08/18 22:00,10.16,27.8,1.4,0,10.18
기아대교,2020/08/18 23:00,10.18,27.4,1.3,0,10.21
기아대교,2020/08/19 0:00,10.21,27,1.1,0,10.19
기아대교,2020/08/19 1:00,10.19,26.6,1,0,10.17
기아대교,2020/08/19 2:00,10.17,26.1,0.7,0,10.13
기아대교,2020/08/19 3:00,10.13,25.5,0.8,0,10.1
기아대교,2020/08/19 4:00,10.1,24.8,1.2,0,10.1
기아대교,2020/08/19 5:00,10.1,24.6,1.2,0,10.1
기아대교,2020/08/19 6:00,10.1,24.7,0.9,0,10.1
기아대교,2020/08/19 7:00,10.1,25.2,1.2,0,10.1
기아대교,2020/08/19 8:00,10.1,26.1,1.5,0,10.12
기아대교,2020/08/19 9:00,10.12,27.1,1.5,0,10.14
기아대교,2020/08/19 10:00,10.14,28,1.6,0,10.16
기아대교,2020/08/19 11:00,10.16,30,2,0,10.15
기아대교,2020/08/19 12:00,10.15,30.3,2.1,0,10.16
기아대교,2020/08/19 13:00,10.16,31.6,2.5,0,10.15
기아대교,2020/08/19 14:00,10.15,31.8,2.9,0,10.16
기아대교,2020/08/19 15:00,10.16,31.4,2.6,0,10.15
기아대교,2020/08/19 16:00,10.15,30.6,1.9,0,10.15
기아대교,2020/08/19 17:00,10.15,30.3,2,0,10.14
기아대교,2020/08/19 18:00,10.14,29.6,2.1,0,10.15
기아대교,2020/08/19 19:00,10.15,28.6,2,0,10.15
기아대교,2020/08/19 20:00,10.15,27.9,1.6,0,10.15
기아대교,2020/08/19 21:00,10.15,27.2,1.6,0,10.15
기아대교,2020/08/19 22:00,10.15,26.8,1.6,0,10.18
기아대교,2020/08/19 23:00,10.18,26.5,2.2,0,10.18
기아대교,2020/08/20 0:00,10.18,26.2,1.1,0,10.17
기아대교,2020/08/20 1:00,10.17,26.1,1.2,0,10.17
기아대교,2020/08/20 2:00,10.17,25.8,0.8,0,10.12
기아대교,2020/08/20 3:00,10.12,25.6,0.4,0,10.1
기아대교,2020/08/20 4:00,10.1,25.4,1.3,0,10.08
기아대교,2020/08/20 5:00,10.08,25.4,1.3,0,10.08
기아대교,2020/08/20 6:00,10.08,25.5,1.4,0,10.09
기아대교,2020/08/20 7:00,10.09,26.1,0.7,0,10.08
기아대교,2020/08/20 8:00,10.08,26.4,1.5,0,10.09
기아대교,2020/08/20 9:00,10.09,27.9,1.2,0,10.12
기아대교,2020/08/20 10:00,10.12,29.2,1.2,0,10.13
기아대교,2020/08/20 11:00,10.13,30.7,1.9,0,10.13
기아대교,2020/08/20 12:00,10.13,31.8,1.3,0,10.13
기아대교,2020/08/20 13:00,10.13,31.9,1.3,0,10.13
기아대교,2020/08/20 14:00,10.13,32.5,1.8,0,10.14
기아대교,2020/08/20 15:00,10.14,32.8,2.4,0,10.14
기아대교,2020/08/20 16:00,10.14,31.9,2,0,10.14
기아대교,2020/08/20 17:00,10.14,30.7,1.9,0,10.14
기아대교,2020/08/20 18:00,10.14,30.4,1.9,0,10.14
기아대교,2020/08/20 19:00,10.14,29.2,2,0,10.14
기아대교,2020/08/20 20:00,10.14,28.3,1.5,0,10.14
기아대교,2020/08/20 21:00,10.14,27.9,1.3,0,10.13
기아대교,2020/08/20 22:00,10.13,27.5,1.4,0,10.14
기아대교,2020/08/20 23:00,10.14,27,0.9,0,10.13
기아대교,2020/08/21 0:00,10.13,27,0.2,0,10.13
기아대교,2020/08/21 1:00,10.13,26.8,1.1,0,10.13
기아대교,2020/08/21 2:00,10.13,26.4,1.3,0,10.13
기아대교,2020/08/21 3:00,10.13,26.1,1.7,0,10.1
기아대교,2020/08/21 4:00,10.1,26.1,1.1,0,10.07
기아대교,2020/08/21 5:00,10.07,25.9,1.1,0,10.05
기아대교,2020/08/21 6:00,10.05,25.9,1.8,0,10.06
기아대교,2020/08/21 7:00,10.06,26.3,1.2,0,10.05
기아대교,2020/08/21 8:00,10.05,27.1,2.4,0,10.06
기아대교,2020/08/21 9:00,10.06,28.3,2.1,0,10.12
기아대교,2020/08/21 10:00,10.12,27.9,1.6,0,10.12
기아대교,2020/08/21 11:00,10.12,28.4,2,0,10.12
기아대교,2020/08/21 12:00,10.12,29,1.9,0,10.12
기아대교,2020/08/21 13:00,10.12,29.3,1.6,0,10.12
기아대교,2020/08/21 14:00,10.12,28.9,2.2,0,10.12
기아대교,2020/08/21 15:00,10.12,29.1,1.6,0,10.12
기아대교,2020/08/21 16:00,10.12,29.4,1.7,0,10.13
기아대교,2020/08/21 17:00,10.13,29,1.9,0,10.13
기아대교,2020/08/21 18:00,10.13,29.1,1.2,0,10.13
기아대교,2020/08/21 19:00,10.13,28.4,2.2,0,10.13
기아대교,2020/08/21 20:00,10.13,27.8,2,0,10.13
기아대교,2020/08/21 21:00,10.13,27.7,2.3,0,10.13
기아대교,2020/08/21 22:00,10.13,27.1,1.9,0,10.13
기아대교,2020/08/21 23:00,10.13,26.8,1.7,0,10.14
기아대교,2020/08/22 0:00,10.14,26.6,1.5,0,10.14
기아대교,2020/08/22 1:00,10.14,26.6,1.4,0,10.14
기아대교,2020/08/22 2:00,10.14,26.1,1.1,0,10.11
기아대교,2020/08/22 3:00,10.11,25.9,1.3,0,10.07
기아대교,2020/08/22 4:00,10.07,25.5,1.2,0,10.06
기아대교,2020/08/22 5:00,10.06,25.4,1.5,0,10.06
기아대교,2020/08/22 6:00,10.06,25.4,1.2,0,10.05
기아대교,2020/08/22 7:00,10.05,25.3,1.6,0,10.05
기아대교,2020/08/22 8:00,10.05,26,2.2,0,10.05
기아대교,2020/08/22 9:00,10.05,26.1,2.1,0,10.07
기아대교,2020/08/22 10:00,10.07,26.9,1.6,0,10.09
기아대교,2020/08/22 11:00,10.09,28.2,2.4,0,10.11
기아대교,2020/08/22 12:00,10.11,28,1.6,0,10.11
기아대교,2020/08/22 13:00,10.11,28.9,1.2,0,10.12
기아대교,2020/08/22 14:00,10.12,26.4,3.6,0,10.14
기아대교,2020/08/22 15:00,10.14,24,2.4,14.5,10.96
기아대교,2020/08/22 16:00,10.96,23.9,0.7,2.5,10.95
기아대교,2020/08/22 17:00,10.95,24.8,2,3,10.6
기아대교,2020/08/22 18:00,10.6,25.4,0.2,0,10.54
기아대교,2020/08/22 19:00,10.54,22.3,1,22.5,10.8
기아대교,2020/08/22 20:00,10.8,22.7,1.6,7.5,11.17
기아대교,2020/08/22 21:00,11.17,23,0.9,0.5,10.84
기아대교,2020/08/22 22:00,10.84,23,0.2,1.5,10.58
기아대교,2020/08/22 23:00,10.58,22.7,0.5,0,10.45
기아대교,2020/08/23 0:00,10.45,22.5,0.2,0,10.38
기아대교,2020/08/23 1:00,10.38,22.7,0.3,0,10.31
기아대교,2020/08/23 2:00,10.31,22.8,0.5,0,10.28
기아대교,2020/08/23 3:00,10.28,22.6,0.3,0,10.27
기아대교,2020/08/23 4:00,10.27,22.7,1.2,0,10.24
기아대교,2020/08/23 5:00,10.24,22.5,0.6,0,10.23
기아대교,2020/08/23 6:00,10.23,22.3,0,0,10.21
기아대교,2020/08/23 7:00,10.21,22.6,1.2,0,10.2
기아대교,2020/08/23 8:00,10.2,24,1.6,0,10.22
기아대교,2020/08/23 9:00,10.22,24.8,0.9,0,10.2
기아대교,2020/08/23 10:00,10.2,27.1,1.5,0,10.21
기아대교,2020/08/23 11:00,10.21,28.2,2.3,0,10.21
기아대교,2020/08/23 12:00,10.21,28,2.3,0,10.2
기아대교,2020/08/23 13:00,10.2,30,1.6,0,10.24
기아대교,2020/08/23 14:00,10.24,29.5,2.1,0,10.24
기아대교,2020/08/23 15:00,10.24,29.6,2.3,0,10.26
기아대교,2020/08/23 16:00,10.26,29.5,2.9,0,10.23
기아대교,2020/08/23 17:00,10.23,29.2,2.4,0,10.2
기아대교,2020/08/23 18:00,10.2,28.8,1.8,0,10.2
기아대교,2020/08/23 19:00,10.2,27.9,1.8,0,10.2
기아대교,2020/08/23 20:00,10.2,27.2,1.1,0,10.2
기아대교,2020/08/23 21:00,10.2,26.9,1.4,0,10.2
기아대교,2020/08/23 22:00,10.2,26.3,1.1,0,10.2
기아대교,2020/08/23 23:00,10.2,26.1,1.1,0,10.19
기아대교,2020/08/24 0:00,10.19,25.9,0.6,0,10.17
기아대교,2020/08/24 1:00,10.17,25.6,0.8,0,10.16
기아대교,2020/08/24 2:00,10.16,25.5,1,0,10.16
기아대교,2020/08/24 3:00,10.16,25,1.4,0,10.14
기아대교,2020/08/24 4:00,10.14,25.1,0.9,0,10.13
기아대교,2020/08/24 5:00,10.13,25.2,0.7,0,10.12
기아대교,2020/08/24 6:00,10.12,25.2,0.7,0,10.12
기아대교,2020/08/24 7:00,10.12,25.1,1.9,0,10.12
기아대교,2020/08/24 8:00,10.12,27,1,0,10.13
기아대교,2020/08/24 9:00,10.13,29,1,0,10.14
기아대교,2020/08/24 10:00,10.14,29.8,2.8,0,10.15
기아대교,2020/08/24 11:00,10.15,30.7,2.9,0,10.16
기아대교,2020/08/24 12:00,10.16,31.4,3.2,0,10.16
기아대교,2020/08/24 13:00,10.16,30.3,2.5,0,10.16
기아대교,2020/08/24 14:00,10.16,31.7,2.3,0,10.16
기아대교,2020/08/24 15:00,10.16,31.4,2.5,0,10.21
기아대교,2020/08/24 16:00,10.21,31.1,3.2,0,10.2
기아대교,2020/08/24 17:00,10.2,30.7,2,0,10.16
기아대교,2020/08/24 18:00,10.16,30,2.2,0,10.14
기아대교,2020/08/24 19:00,10.14,29.5,1.5,0,10.15
기아대교,2020/08/24 20:00,10.15,29.1,0.8,0,10.15
기아대교,2020/08/24 21:00,10.15,28.9,1.5,0,10.15
기아대교,2020/08/24 22:00,10.15,28.7,1.3,0,10.15
기아대교,2020/08/24 23:00,10.15,28.3,1.7,0,10.15
기아대교,2020/08/25 0:00,10.15,28.1,2.6,0,10.15
기아대교,2020/08/25 1:00,10.15,27.9,1.8,0,10.14
기아대교,2020/08/25 2:00,10.14,27.9,1,0,10.14
기아대교,2020/08/25 3:00,10.14,27.8,1.4,0,10.14
기아대교,2020/08/25 4:00,10.14,27.5,1.1,0,10.11
기아대교,2020/08/25 5:00,10.11,27,1.1,0,10.07
기아대교,2020/08/25 6:00,10.07,26.7,1.1,0,10.08
기아대교,2020/08/25 7:00,10.08,27.6,0.6,0,10.09
기아대교,2020/08/25 8:00,10.09,28.5,2.3,0,10.11
기아대교,2020/08/25 9:00,10.11,29.4,2.7,0,10.12
기아대교,2020/08/25 10:00,10.12,31.5,2.9,0,10.13
기아대교,2020/08/25 11:00,10.13,32.3,3,0,10.13
기아대교,2020/08/25 12:00,10.13,32.7,2.4,0,10.14
기아대교,2020/08/25 13:00,10.14,34.3,1.7,0,10.13
기아대교,2020/08/25 14:00,10.13,34.9,2.8,0,10.14
기아대교,2020/08/25 15:00,10.14,34.5,2.8,0,10.14
기아대교,2020/08/25 16:00,10.14,33.6,2,0,10.14
기아대교,2020/08/25 17:00,10.14,32.8,2,0,10.13
기아대교,2020/08/25 18:00,10.13,32.4,1.3,0,10.13
기아대교,2020/08/25 19:00,10.13,31.4,2.2,0,10.13
기아대교,2020/08/25 20:00,10.13,31.1,1.8,0,10.13
기아대교,2020/08/25 21:00,10.13,30.6,1.5,0,10.13
기아대교,2020/08/25 22:00,10.13,30.3,1.3,0,10.13
기아대교,2020/08/25 23:00,10.13,30.2,1.8,0,10.13
기아대교,2020/08/26 0:00,10.13,30,1.4,0,10.13
기아대교,2020/08/26 1:00,10.13,29.5,1.5,0,10.13
기아대교,2020/08/26 2:00,10.13,28.8,2.2,0,10.12
기아대교,2020/08/26 3:00,10.12,28.7,1.2,0,10.11
기아대교,2020/08/26 4:00,10.11,28.3,2.1,0,10.07
기아대교,2020/08/26 5:00,10.07,28.5,0.9,0,10.06
기아대교,2020/08/26 6:00,10.06,28.2,1.6,0,10.06
기아대교,2020/08/26 7:00,10.06,28.4,2.5,0,10.06
기아대교,2020/08/26 8:00,10.06,29.9,2,0,10.07
기아대교,2020/08/26 9:00,10.07,30.7,4.1,0,10.11
기아대교,2020/08/26 10:00,10.11,33,2.3,0,10.11
기아대교,2020/08/26 11:00,10.11,32.8,3.3,0,10.12
기아대교,2020/08/26 12:00,10.12,34,3.8,0,10.13
기아대교,2020/08/26 13:00,10.13,34,3.4,0,10.12
기아대교,2020/08/26 14:00,10.12,34.3,4,0,10.13
기아대교,2020/08/26 15:00,10.13,34.1,3.6,0,10.12
기아대교,2020/08/26 16:00,10.12,34.8,4.7,0,10.13
기아대교,2020/08/26 17:00,10.13,34,3.4,0,10.11
기아대교,2020/08/26 18:00,10.11,33.1,4.4,0,10.11
기아대교,2020/08/26 19:00,10.11,32.6,4.9,0,10.1
기아대교,2020/08/26 20:00,10.1,29.9,4.2,0.5,10.12
기아대교,2020/08/26 21:00,10.12,29.4,3.6,0,10.13
기아대교,2020/08/26 22:00,10.13,29.8,3.6,0.5,10.12
기아대교,2020/08/26 23:00,10.12,28.5,5.5,0.5,10.13
기아대교,2020/08/27 0:00,10.13,27.6,4.6,1,10.13
기아대교,2020/08/27 1:00,10.13,28.2,6,0,10.13
기아대교,2020/08/27 2:00,10.13,28.4,5.6,0,10.12
기아대교,2020/08/27 3:00,10.12,27.8,7.3,1,10.11
기아대교,2020/08/27 4:00,10.11,28.5,7.8,0,10.07
기아대교,2020/08/27 5:00,10.07,29.1,7.7,0,10.06
기아대교,2020/08/27 6:00,10.06,28.5,7.4,0,10.05
기아대교,2020/08/27 7:00,10.05,26.4,6.7,2,10.06
기아대교,2020/08/27 8:00,10.06,26.7,4.8,2,10.1
기아대교,2020/08/27 9:00,10.1,27.1,5.8,0,10.14
기아대교,2020/08/27 10:00,10.14,27.3,4.7,0,10.15
기아대교,2020/08/27 11:00,10.15,27.7,2.9,0,10.21
기아대교,2020/08/27 12:00,10.21,27.1,2.7,0.5,10.17
기아대교,2020/08/27 13:00,10.17,29.4,2.5,0,10.15
기아대교,2020/08/27 14:00,10.15,28.2,2,2,10.12
기아대교,2020/08/27 15:00,10.12,29.9,2.4,0.5,10.12
기아대교,2020/08/27 16:00,10.12,29.3,2,0,10.12
기아대교,2020/08/27 17:00,10.12,28.6,2.1,0,10.11
기아대교,2020/08/27 18:00,10.11,28.3,1,0,10.11
기아대교,2020/08/27 19:00,10.11,27.9,0.9,0,10.11
기아대교,2020/08/27 20:00,10.11,28,0.7,0,10.11
기아대교,2020/08/27 21:00,10.11,27.9,0.8,0,10.12
기아대교,2020/08/27 22:00,10.12,27.5,1,0,10.22
기아대교,2020/08/27 23:00,10.22,27.2,1.9,0,10.25
기아대교,2020/08/28 0:00,10.25,27.1,1.8,0,10.2
기아대교,2020/08/28 1:00,10.2,27,1.7,0,10.21
기아대교,2020/08/28 2:00,10.21,27.1,1.4,0,10.19
기아대교,2020/08/28 3:00,10.19,27.1,1.9,0,10.13
기아대교,2020/08/28 4:00,10.13,27.1,2.1,0,10.11
기아대교,2020/08/28 5:00,10.11,27.1,2.6,0,10.17
기아대교,2020/08/28 6:00,10.17,26.3,1.2,13.5,10.17
기아대교,2020/08/28 7:00,10.17,26.6,0.4,0,10.14
기아대교,2020/08/28 8:00,10.14,27.1,1.6,0,10.23
기아대교,2020/08/28 9:00,10.23,27.8,1.8,0,10.31
기아대교,2020/08/28 10:00,10.31,29.3,2.3,0,10.25
기아대교,2020/08/28 11:00,10.25,28.9,2,0,10.21
기아대교,2020/08/28 12:00,10.21,30.6,2.4,0,10.19
기아대교,2020/08/28 13:00,10.19,29.3,1.4,0,10.24
기아대교,2020/08/28 14:00,10.24,26.1,2.3,15.5,10.59
기아대교,2020/08/28 15:00,10.59,28,1.1,3,10.76
기아대교,2020/08/28 16:00,10.76,29.2,1.6,1,10.63
기아대교,2020/08/28 17:00,10.63,29.9,1.3,0,10.41
기아대교,2020/08/28 18:00,10.41,28.8,1.7,0,10.29
기아대교,2020/08/28 19:00,10.29,28.1,1.3,0.5,10.24
기아대교,2020/08/28 20:00,10.24,27.7,1.4,0,10.21
기아대교,2020/08/28 21:00,10.21,27.5,0.9,0,10.2
기아대교,2020/08/28 22:00,10.2,27.1,1.4,0,10.19
기아대교,2020/08/28 23:00,10.19,26.9,1.1,0,10.18
기아대교,2020/08/29 0:00,10.18,26.9,1.5,0,10.16
기아대교,2020/08/29 1:00,10.16,26.9,1.5,0,10.14
기아대교,2020/08/29 2:00,10.14,26.7,1.1,0,10.13
기아대교,2020/08/29 3:00,10.13,26.7,0.1,0,10.1
기아대교,2020/08/29 4:00,10.1,26.5,0.7,0,10.09
기아대교,2020/08/29 5:00,10.09,26.4,1.4,0,10.09
기아대교,2020/08/29 6:00,10.09,26.2,0.6,0,10.09
기아대교,2020/08/29 7:00,10.09,26.8,0.2,0,10.07
기아대교,2020/08/29 8:00,10.07,28.8,0.8,0,10.08
기아대교,2020/08/29 9:00,10.08,30.8,0.9,0,10.1
기아대교,2020/08/29 10:00,10.1,29.1,2.2,0,10.12
기아대교,2020/08/29 11:00,10.12,26.1,2.6,0,10.14
기아대교,2020/08/29 12:00,10.14,25.8,1.6,8.5,10.41
기아대교,2020/08/29 13:00,10.41,26,0.8,5.5,10.66
기아대교,2020/08/29 14:00,10.66,28,1.2,0.5,10.47
기아대교,2020/08/29 15:00,10.47,29,1,0,10.35
기아대교,2020/08/29 16:00,10.35,29.4,2.3,0,10.29
기아대교,2020/08/29 17:00,10.29,28.2,2.2,0,10.27
기아대교,2020/08/29 18:00,10.27,26.3,2.6,7,10.47
기아대교,2020/08/29 19:00,10.47,25.6,1.1,17,11.29
기아대교,2020/08/29 20:00,11.29,25.9,0.6,3,11.94
기아대교,2020/08/29 21:00,11.94,25.7,1.1,3.5,11.33
기아대교,2020/08/29 22:00,11.33,25.8,1.4,0,10.83
기아대교,2020/08/29 23:00,10.83,26,1.1,0,10.67
기아대교,2020/08/30 0:00,10.67,26,1.1,0,10.57
기아대교,2020/08/30 1:00,10.57,25.9,1.2,0,10.51
기아대교,2020/08/30 2:00,10.51,25.7,1,0,10.45
기아대교,2020/08/30 3:00,10.45,25.4,1.4,0,10.42
기아대교,2020/08/30 4:00,10.42,25.4,1,0.5,10.4
기아대교,2020/08/30 5:00,10.4,25.1,1.5,0,10.38
기아대교,2020/08/30 6:00,10.38,24.9,0.8,0,10.36
기아대교,2020/08/30 7:00,10.36,25,1.5,0,10.34
기아대교,2020/08/30 8:00,10.34,25.5,0.5,0,10.33
기아대교,2020/08/30 9:00,10.33,26.1,0.5,0,10.32
기아대교,2020/08/30 10:00,10.32,25.8,1.1,0,10.32
기아대교,2020/08/30 11:00,10.32,26.8,1,0,10.32
기아대교,2020/08/30 12:00,10.32,27.7,1.3,0,10.35
기아대교,2020/08/30 13:00,10.35,28.5,1.8,0,10.34
기아대교,2020/08/30 14:00,10.34,28.9,2,0,10.33
기아대교,2020/08/30 15:00,10.33,30.2,2.3,0,10.31
기아대교,2020/08/30 16:00,10.31,30.4,1.8,0,10.3
기아대교,2020/08/30 17:00,10.3,30.3,2.1,0,10.29
기아대교,2020/08/30 18:00,10.29,30,1.9,0,10.28
기아대교,2020/08/30 19:00,10.28,29.5,1.4,0,10.29
기아대교,2020/08/30 20:00,10.29,26.3,3.7,4,10.29
기아대교,2020/08/30 21:00,10.29,25.9,2.9,9,10.29
기아대교,2020/08/30 22:00,10.29,26.3,2,0,10.28
기아대교,2020/08/30 23:00,10.28,26.1,2.3,0,10.27
기아대교,2020/08/31 0:00,10.27,25.6,2.6,0,10.26
기아대교,2020/08/31 1:00,10.26,25.3,1.9,0,10.25
기아대교,2020/08/31 2:00,10.25,24.9,1.5,0,10.22
기아대교,2020/08/31 3:00,10.22,24.7,1.5,0,10.2
기아대교,2020/08/31 4:00,10.2,24.8,0.6,0,10.2
기아대교,2020/08/31 5:00,10.2,24.7,2,0,10.19
기아대교,2020/08/31 6:00,10.19,24.9,2.1,0,10.2
기아대교,2020/08/31 7:00,10.2,25.2,2.3,0,10.21
기아대교,2020/08/31 8:00,10.21,26,1.7,0,10.21
기아대교,2020/08/31 9:00,10.21,26.6,2,0,10.21
기아대교,2020/08/31 10:00,10.21,26.9,2,0,10.21
기아대교,2020/08/31 11:00,10.21,27.5,1.7,0,10.21
기아대교,2020/08/31 12:00,10.21,28.2,1.9,0,10.26
기아대교,2020/08/31 13:00,10.26,28.9,2,0,10.25
기아대교,2020/08/31 14:00,10.25,29.9,2.6,0,10.22
기아대교,2020/08/31 15:00,10.22,30,2.5,0,10.22
기아대교,2020/08/31 16:00,10.22,30.7,2.4,0,10.22
기아대교,2020/08/31 17:00,10.22,30,2.6,0,10.19
기아대교,2020/08/31 18:00,10.19,29.5,2,0,10.19
기아대교,2020/08/31 19:00,10.19,28.9,2.2,0,10.19
기아대교,2020/08/31 20:00,10.19,28.6,0.7,0,10.19
기아대교,2020/08/31 21:00,10.19,28.4,1.7,0,10.19
기아대교,2020/08/31 22:00,10.19,28,1.4,0,10.19
기아대교,2020/08/31 23:00,10.19,27.2,2.4,0,10.23
기아대교,2020/09/01 0:00,10.23,26.9,2,0,10.23
기아대교,2020/09/01 1:00,10.23,26.2,1.7,0,10.18
기아대교,2020/09/01 2:00,10.18,25.8,1.6,0,10.16
기아대교,2020/09/01 3:00,10.16,25.4,1.3,0,10.14
기아대교,2020/09/01 4:00,10.14,25.4,1.5,0,10.14
기아대교,2020/09/01 5:00,10.14,25.3,1.7,0,10.13
기아대교,2020/09/01 6:00,10.13,25,1.9,0,10.13
기아대교,2020/09/01 7:00,10.13,24.5,2.2,0,10.12
기아대교,2020/09/01 8:00,10.12,25.2,1.8,0,10.13
기아대교,2020/09/01 9:00,10.13,25.9,1.3,0,10.16
기아대교,2020/09/01 10:00,10.16,26.7,1.4,0,10.17
기아대교,2020/09/01 11:00,10.17,26.6,1.7,0,10.17
기아대교,2020/09/01 12:00,10.17,27.9,1,0,10.17
기아대교,2020/09/01 13:00,10.17,29.1,1.5,0,10.17
기아대교,2020/09/01 14:00,10.17,29.3,1.3,0,10.17
기아대교,2020/09/01 15:00,10.17,30.7,1.7,0,10.16
기아대교,2020/09/01 16:00,10.16,29.5,1.1,0,10.17
기아대교,2020/09/01 17:00,10.17,28.8,1.2,0,10.16
기아대교,2020/09/01 18:00,10.16,29,1.3,0,10.16
기아대교,2020/09/01 19:00,10.16,29,1,0,10.15
기아대교,2020/09/01 20:00,10.15,28.6,1.3,0,10.16
기아대교,2020/09/01 21:00,10.16,28.7,1.1,0,10.16
기아대교,2020/09/01 22:00,10.16,28.3,0.7,0,10.16
기아대교,2020/09/01 23:00,10.16,27.5,2.1,0,10.22
기아대교,2020/09/02 0:00,10.22,26.9,1.6,0,10.2
기아대교,2020/09/02 1:00,10.2,26.6,0.8,0,10.17
기아대교,2020/09/02 2:00,10.17,26.4,0.3,0,10.12
기아대교,2020/09/02 3:00,10.12,26.2,1,0,10.09
기아대교,2020/09/02 4:00,10.09,25.9,1,0,10.12
기아대교,2020/09/02 5:00,10.12,25.6,1.9,0,10.1
기아대교,2020/09/02 6:00,10.1,25.3,2,0,10.09
기아대교,2020/09/02 7:00,10.09,25.5,1.7,0,10.09
기아대교,2020/09/02 8:00,10.09,25.7,2,0,10.12
기아대교,2020/09/02 9:00,10.12,25.8,1.9,0,10.14
기아대교,2020/09/02 10:00,10.14,25.7,2.6,0.5,10.15
기아대교,2020/09/02 11:00,10.15,26.1,2,0,10.14
기아대교,2020/09/02 12:00,10.14,25.8,2,0.5,10.15
기아대교,2020/09/02 13:00,10.15,25.3,1.9,1,10.15
기아대교,2020/09/02 14:00,10.15,25.1,1.8,1,10.21
기아대교,2020/09/02 15:00,10.21,25.4,1.6,0,10.23
기아대교,2020/09/02 16:00,10.23,24.6,2.3,0.5,10.21
기아대교,2020/09/02 17:00,10.21,24.1,2.5,1.5,10.2
기아대교,2020/09/02 18:00,10.2,23.4,2.6,8.5,10.23
기아대교,2020/09/02 19:00,10.23,23.5,1.4,3.5,10.31
기아대교,2020/09/02 20:00,10.31,24.1,2.6,0.5,10.34
기아대교,2020/09/02 21:00,10.34,23.6,2.8,1,10.32
기아대교,2020/09/02 22:00,10.32,23.4,3.2,1,10.3
기아대교,2020/09/02 23:00,10.3,23,2.2,2.5,10.33
기아대교,2020/09/03 0:00,10.33,22.7,2.2,3.5,10.39
기아대교,2020/09/03 1:00,10.39,22.3,2.3,6,10.49
기아대교,2020/09/03 2:00,10.49,22.2,3.1,3.5,10.63
기아대교,2020/09/03 3:00,10.63,22,2.7,5.5,10.64
기아대교,2020/09/03 4:00,10.64,21.7,3.4,4,10.64
기아대교,2020/09/03 5:00,10.64,21,3.6,4,10.66
기아대교,2020/09/03 6:00,10.66,20.8,3.4,3,10.66
기아대교,2020/09/03 7:00,10.66,21.1,4.8,3,10.68
기아대교,2020/09/03 8:00,10.68,21,3.5,4.5,10.72
기아대교,2020/09/03 9:00,10.72,22.2,2.4,0.5,10.71
기아대교,2020/09/03 10:00,10.71,23.4,3.7,0,10.62
기아대교,2020/09/03 11:00,10.62,24.1,3.8,0,10.51
기아대교,2020/09/03 12:00,10.51,25.3,3.5,0,10.45
기아대교,2020/09/03 13:00,10.45,24.8,3.5,0,10.42
기아대교,2020/09/03 14:00,10.42,25.7,4.1,0,10.39
기아대교,2020/09/03 15:00,10.39,25,4.6,0,10.38
기아대교,2020/09/03 16:00,10.38,24.7,4,0,10.37
기아대교,2020/09/03 17:00,10.37,24.5,3.1,0,10.35
기아대교,2020/09/03 18:00,10.35,24.4,3.2,0,10.33
기아대교,2020/09/03 19:00,10.33,24.2,3.3,0,10.32
기아대교,2020/09/03 20:00,10.32,23.9,3.5,0,10.32
기아대교,2020/09/03 21:00,10.32,23.4,2.8,0,10.32
기아대교,2020/09/03 22:00,10.32,23,2.9,0,10.31
기아대교,2020/09/03 23:00,10.31,22.2,2.3,0,10.31
기아대교,2020/09/04 0:00,10.31,21.4,2.6,0,10.3
기아대교,2020/09/04 1:00,10.3,21.3,1.5,0,10.29
기아대교,2020/09/04 2:00,10.29,21.4,2.2,0,10.27
기아대교,2020/09/04 3:00,10.27,21.4,3.1,0,10.24
기아대교,2020/09/04 4:00,10.24,21.5,3,0,10.23
