,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
357,2673,2711,993,22377,1180,63302,1438,1911,1728,2733,4202,1536,15057,1539,46115,1069,2090,1766,9412,19736,2189,16090,3134,4727,5109,21955,2683,11177,29123,2921,13357,3210,4300,5283,37805,2963,중계4동
358,3519,2419,1395,27563,1210,99420,1899,1693,2799,2668,3820,1585,14777,927,51922,1329,1821,1566,14915,36503,3843,21112,2588,6338,7285,27926,3449,16216,37620,5094,33051,2943,22507,8567,48681,7338,중계본동
359,3405,1726,1764,20730,1302,71127,1334,834,1248,2828,3075,2017,11223,919,39428,1213,1279,1362,10950,18239,2993,16796,2778,4621,6705,24354,2893,12336,29850,3925,10490,3041,3705,8828,43038,2983,중곡1동
360,4303,2463,2181,28874,1429,103441,1909,1243,1659,3793,5062,2203,18615,1991,46198,1569,2650,1576,15960,28393,3939,21648,4715,5651,8415,29963,3901,18014,37406,4629,16749,3932,5769,12701,63066,4069,중곡2동
361,3331,3520,1698,19547,1282,68239,1150,805,878,2430,2664,1207,13708,1377,24122,1253,1839,1274,9153,18580,2227,14734,2785,4306,4794,17851,1902,9541,26359,2776,9700,2790,2980,5186,41810,2638,중곡3동
362,4788,4211,2178,39406,1968,115780,2016,1559,2118,5036,6318,2510,21858,1855,56717,1886,3340,1840,15727,27333,3308,25521,4246,7118,8681,27307,3560,16967,51258,4294,14274,4188,3889,8748,69650,3855,중곡4동
363,2987,1190,1943,10570,1173,41291,1441,1554,2178,3120,1895,2614,12532,855,92340,1495,674,2380,13055,14485,2816,8780,1427,2068,19385,54090,5468,14608,15827,3583,8430,1994,2838,11835,25854,5257,중림동
364,2722,1633,1300,18653,1306,76839,907,538,1063,2459,2708,1026,11055,1210,23797,787,1312,649,12565,26185,2580,14010,4354,4321,4199,18550,2465,15282,22690,2563,13157,3986,3645,9214,44843,3822,중앙동
365,2611,1478,1110,19145,1005,63651,1052,923,1278,2332,2886,1270,12638,1297,39659,837,2019,1380,7648,14142,1613,15538,2583,4681,5795,22460,2536,7542,27383,2828,7050,2475,2918,4111,39607,2442,중화1동
366,4474,2968,2238,35070,1842,99794,2561,1569,1706,3258,4249,2357,13669,1600,36440,1318,2428,1556,11787,22350,3042,21050,3475,6280,6864,27386,3002,15752,41828,4916,14549,3618,4923,8914,61752,3948,중화2동
367,2915,1508,1929,17878,1037,56232,1221,774,1349,1819,2391,1266,7337,837,14389,704,1194,839,6868,9914,1246,13162,1598,3822,3634,10265,1573,8127,23238,2340,5733,1963,2120,4239,33578,2266,증산동
368,7308,6929,6232,41732,953,192738,2893,3032,3435,7850,3317,2377,59729,956,71797,3427,2508,1763,31085,70057,8128,27031,1009,6891,12824,42456,2800,27698,56621,4442,28208,1112,4302,26616,105121,4563,진관동
369,3796,3473,2155,25145,1731,78851,1512,1328,1506,3503,2723,1460,20516,1898,41106,1501,1828,1755,13802,28523,2876,19732,3900,5793,6112,21006,2599,17015,36330,3326,17160,3784,4010,10697,48782,3532,창1동
370,5645,3569,3324,44963,2675,134897,2817,2287,2744,4166,6887,2647,20560,2231,48501,1746,3392,2105,16076,35144,4098,31133,3519,9424,8012,31479,3581,18604,58008,5312,19373,4461,4825,9814,79079,4473,창2동
371,1449,739,621,13417,633,39782,764,439,443,1229,1791,926,5657,596,13424,556,720,582,4116,8166,1094,9508,1051,2984,2551,8775,869,4912,17375,1645,4585,993,1215,2193,22781,1274,창3동
372,7280,10414,5412,29756,1751,105644,2498,2089,2868,6382,3722,2231,45582,2052,67010,3232,2101,2674,23406,60139,6959,23476,3373,6730,10849,41054,4503,25561,43487,4894,30635,3512,5620,17641,58993,4786,창4동
373,3444,1657,1431,27131,1886,91634,1456,1266,1867,3158,3694,1871,15461,1848,38048,1614,1964,1542,14967,27585,3288,22141,4234,5866,6704,23103,2649,16416,39837,3571,16173,3956,4842,10024,52643,3862,창5동
374,3450,2539,3261,6574,1198,21881,975,1137,1654,3605,1529,1751,15792,1699,50730,1797,1433,2090,13950,20407,3579,4365,2290,2799,5768,25735,2897,14480,7471,2777,10033,1355,3617,9948,12726,3925,창신1동
375,1343,1104,593,12329,1096,40260,690,333,594,895,1504,624,2885,710,13005,454,1227,740,4191,4316,711,7822,1220,3731,1806,7010,1431,5293,16141,1120,2580,2380,1001,1188,19462,988,창신2동
376,873,281,574,4501,644,19751,1058,367,460,577,656,611,2647,448,8247,354,531,328,2194,3449,653,3620,1001,2004,1546,4460,712,2059,6755,1153,1493,1212,762,1114,11652,824,창신3동
377,3392,1716,1547,19835,1807,68933,975,822,1230,2927,2661,1264,13119,1253,25494,888,1401,1057,10118,14822,2244,14271,2514,3990,5174,14631,1749,10383,28847,2327,6216,3803,2314,6296,37885,3873,천연동
378,5552,3131,4271,45114,3144,127312,3359,2739,4659,4371,7338,3299,23168,3091,51953,2092,5499,3471,18804,38220,4374,30947,5539,11859,9259,30075,5213,18097,57500,6571,18848,6811,8278,8215,73535,6399,천호1동
379,8656,6908,5193,40583,2492,127247,3139,2505,3037,6409,5536,3015,30839,1997,73785,2769,3976,2934,32377,60149,8285,30654,5143,9440,13284,50021,6934,35150,55897,6827,31173,5317,7156,23375,75173,5957,천호2동
380,5454,3290,2802,35718,3378,115991,2465,2273,2953,4357,4816,2464,19880,2464,45841,2131,3357,2345,24030,32117,5083,27352,5615,8757,8649,33768,5294,29857,50130,6158,22728,7462,7828,18177,71482,6803,천호3동
381,2311,1003,853,15119,1225,51631,990,982,1042,2095,2049,1286,9219,1351,31677,645,1317,1036,8833,12952,1761,11406,2901,3245,5359,18214,2165,9347,21066,2601,7265,2987,3456,6633,31141,2764,청구동
382,14024,7307,9198,30460,2522,81374,5077,6215,4435,14455,4033,8718,64249,2428,253934,6914,1681,5538,88676,73700,18158,32163,2409,7347,60566,136636,13471,78878,51380,15217,44369,2996,15266,54866,48913,8993,청담동
383,4523,2732,2395,19591,1364,54673,1896,1565,1979,4213,2028,2449,22359,1443,57762,2079,1582,2255,19814,34084,5058,12863,2336,4857,11371,36921,4959,18136,25939,4468,11540,2756,4505,10787,34559,4267,청량리동
384,7406,4157,5166,38664,1780,182785,2306,2400,2412,5610,4255,2679,33154,2835,93986,2565,2655,1955,38456,61796,7478,32693,7329,8314,14983,53312,5358,42016,50702,8835,35616,5085,11021,30024,110956,7805,청룡동
385,1156,1124,450,14003,754,39393,420,439,690,960,1648,329,4535,859,8431,276,746,320,2780,5205,469,8235,1388,2255,1144,3879,551,3352,17591,921,3106,1407,714,996,22860,1149,청림동
386,3445,2902,2409,18176,895,50041,2796,1304,1139,10045,2131,3491,23037,572,82691,2103,1036,1780,50549,30826,4255,15663,670,2910,15096,39335,3652,25523,28763,2655,11849,1230,1931,11728,29024,1607,청운효자동
387,5911,3597,2804,24559,1568,93017,1755,1538,1778,5196,3580,2938,24629,1816,94096,2171,1767,2688,25459,30196,4469,23044,3231,5559,17055,47563,5687,24270,35920,4250,16142,3140,4207,14917,53680,4353,청파동
388,12326,4622,13184,36220,3999,122200,6216,3902,6286,11535,5105,12218,68591,2771,322793,5924,2887,7472,65866,59246,12220,29250,4556,8967,82286,171743,14866,51409,50178,11670,23005,5771,7050,38227,71145,12603,충현동
389,3415,2829,3628,18295,609,44856,1023,1035,1127,3001,2092,1205,14469,434,26053,1368,764,796,10581,17238,2176,13303,674,2146,4907,14851,1572,9544,28948,1920,6157,719,1622,5559,25465,1416,평창동
390,2974,1388,1251,20416,1378,60669,1210,669,1455,1791,3027,1320,5907,1023,13762,794,1985,1020,6597,9788,1520,14237,1930,4233,3240,9698,1659,8267,26150,2441,6069,2741,1687,4060,33282,1986,풍납1동
391,10154,9270,5396,26243,2041,84092,3083,5709,2953,21202,4050,4258,84407,2203,130962,6063,2189,3228,43111,55928,7158,25823,2673,6667,35103,90576,6153,18395,40266,4645,17185,3063,3613,11233,45752,3291,풍납2동
392,4782,3248,3023,7572,1030,19344,2697,2070,1898,5604,1016,5171,26475,1012,164929,3011,564,4065,42425,31275,6988,7954,948,2040,38416,101711,10615,41691,11791,7259,19262,1237,5885,26139,12532,9291,필동
393,5870,6177,3104,33141,1686,108552,2973,2904,2140,7344,3966,3248,52106,2252,111197,3476,2480,2824,27973,68661,7121,32002,3475,9629,14290,53313,5589,24453,50366,4398,31598,3051,6178,13841,65592,3395,하계1동
394,3391,2626,1134,21393,1585,72927,982,927,1365,2149,2876,697,9999,1071,13363,746,1533,579,6960,11123,1044,19256,2704,6242,2587,7264,1066,8360,32592,1936,6743,3231,1444,2569,39251,1568,하계2동
395,12847,4553,8722,33083,2120,107825,6801,5424,5064,17367,5925,11004,74305,2346,325115,8285,1823,7162,97408,123796,17666,26634,3507,5402,68416,197338,12024,104815,44540,11838,75825,3183,11166,88467,63597,8165,한강로동
396,10010,6189,7304,29948,1371,75949,4073,3197,2539,10228,3613,5095,49659,1370,140541,4772,1383,2663,62242,55302,9816,26001,1746,5062,31858,83972,5708,66758,46406,8504,42722,2080,7161,48679,44557,4287,한남동
397,4450,3119,3347,18087,963,54695,1856,1336,1799,3818,2481,2447,18410,872,66321,1729,1176,1743,39016,27949,5835,15073,2438,4236,15872,39424,4416,40950,24204,5788,26235,1685,5543,33448,33151,5245,합정동
398,5171,4320,3963,20745,2152,65940,2471,2036,2989,5024,2718,2688,30369,2494,65090,2785,1572,3077,37818,63604,8318,15910,6584,5705,13285,40211,6579,44984,27940,6011,44317,5043,11121,35950,43119,8218,행당1동
399,3079,1338,941,31508,2040,111456,1446,1131,1742,2286,4435,1506,10733,2186,32688,765,2270,1431,11203,17309,1958,24086,4690,5201,5220,17218,2094,10927,45023,3145,9019,4279,3669,4209,65131,3112,행당2동
400,3926,2460,2062,29934,1809,118352,1569,1313,1977,3554,4881,2081,18870,2000,43792,1343,2101,1370,15859,26278,3181,22879,4038,5620,7975,25536,3014,16058,39835,3785,12633,4936,3620,10515,68829,3650,행운동
401,4226,3342,2391,25069,1116,82028,1726,1897,2061,6010,3434,3327,31525,1337,87370,2011,1923,2033,53906,41948,6704,31565,2126,8152,17552,47952,5433,54967,40871,6434,33691,1912,8109,28528,48353,8418,혜화동
402,2667,1929,1096,25895,1240,74053,1125,678,1208,1778,3346,1077,6906,992,11571,773,1630,892,5283,9446,1180,16576,1936,4642,2669,9116,1403,6321,33642,2283,4506,2557,1368,2439,42088,2032,홍은1동
403,5214,5103,2569,31624,1923,96860,2347,2019,2332,4778,3963,2803,28886,2274,68563,2087,2508,2417,18781,38235,3849,24651,3322,8402,9560,31811,3879,16381,47891,4473,17398,4093,5110,8084,55529,3763,홍은2동
404,4347,3026,2312,35896,1912,121308,1746,1285,1524,3394,4778,1831,16822,1478,31863,1443,2811,1248,13251,27305,2843,23903,3831,6762,5600,20090,1948,15054,50252,3245,12887,3569,4258,8793,71268,3073,홍제1동
405,1934,1856,1013,14513,781,57390,450,640,602,1563,1838,544,7791,714,11355,548,891,429,4524,9361,940,11469,1603,2719,1910,8035,1093,4546,23485,880,4241,1967,792,2008,33006,629,홍제2동
406,3445,3196,1691,20080,1217,63090,1090,922,1280,3594,3393,1361,19453,1974,30193,1314,1850,1205,12251,33617,2975,13525,4145,3972,5189,22290,1788,15211,27792,3343,18610,2777,4792,8856,38804,3525,홍제3동
407,7021,3562,4620,50587,2432,198227,2788,2033,2576,5438,7494,4140,23586,2747,61792,2324,4567,2661,21856,39558,5551,34674,6042,10093,13259,41987,4751,26099,65185,6942,21664,6898,6410,17338,116265,6136,화곡1동
408,2230,968,1100,18812,1145,60244,878,436,915,1375,2146,1188,4735,704,12284,476,1300,608,4768,7585,1114,11607,1904,3821,2411,10530,1270,5133,22702,1760,3951,2812,1778,1994,32759,1626,화곡2동
409,3206,1838,1407,20121,1240,63606,1306,883,1269,3157,3062,1576,15440,1707,31397,1328,1471,1872,14108,32542,3703,14214,4696,4081,5341,20331,2430,16847,27176,3353,20429,3571,5985,11358,40471,3727,화곡3동
410,2547,1959,1329,21431,1161,70452,1171,822,1133,2227,2457,1142,10114,1026,23489,1076,1739,1108,7362,13805,1709,15603,2377,5151,4224,14746,2002,8792,30203,2445,7845,2773,2710,4306,40987,2198,화곡4동
411,5425,5558,4150,24596,1381,89877,2004,2003,2425,4611,3140,2501,28882,1516,55815,2603,1997,1864,16104,31948,4596,21049,2419,5182,10890,35684,3227,18697,38117,4971,20801,2345,6441,13881,53142,4602,화곡6동
412,6529,4726,6265,36759,1941,143669,3222,2470,3025,5862,5198,3847,31711,2509,66269,2618,3567,2645,29583,58381,6676,28208,6412,8983,14641,39388,4338,31226,51185,7272,32266,4204,6762,22490,87976,5475,화곡8동
413,4486,2544,2589,34457,1741,146128,1850,1278,2254,3203,4077,2127,17138,1876,35742,1389,3326,1766,12344,20591,2660,27294,3124,8149,6186,23487,2501,14623,50171,4033,11543,3504,3617,8782,83386,3732,화곡본동
414,8164,6268,5714,32139,2940,136704,2132,3734,2945,9361,5127,3735,53915,2856,98648,3807,2635,3035,63921,60364,10135,38207,4944,13942,19972,58243,8661,85628,48765,8589,58536,5962,13943,58475,84602,12001,화양동
415,3355,1592,1900,14897,1716,50592,2041,1504,1435,2942,1999,2070,14459,1709,46035,1701,1294,1652,19094,33722,4931,12692,4195,4875,7655,34386,4703,20135,21060,3654,17359,3512,3922,12557,32155,3785,황학동
416,3702,3129,1583,20674,1460,52186,1323,2257,1052,6806,2303,2486,45040,1834,86655,2799,1098,2274,24756,33059,4589,23229,3240,6445,13021,42291,4939,23939,32296,3729,22799,3783,7411,12664,33213,4582,회기동
417,11100,5932,6790,6712,1327,19920,5355,4365,5356,16411,1262,14303,66402,1621,441293,6735,694,9292,101019,114723,19691,5351,2025,2568,102029,295503,28097,78307,9100,9671,33069,1395,6822,48142,11982,15603,회현동
418,2016,2805,959,9846,1026,35194,499,1100,866,2241,1399,744,11209,928,20164,739,741,754,7450,11684,1351,10060,1917,2677,4179,14302,1554,6214,15539,1482,5742,1942,1358,3224,20056,1435,효창동
419,2321,1045,995,17653,1053,54987,966,575,878,2285,3792,1397,8101,784,25949,943,1104,845,11543,10503,1904,13494,1300,3114,5573,15191,1866,12948,22905,1914,6255,1461,1839,6938,32881,2657,후암동
420,5294,2871,2899,27776,2822,91207,2094,1291,2845,3433,2911,1829,14707,2032,31110,1747,1932,1717,19094,28141,3953,27835,5604,8905,6882,21809,3489,22800,38739,4332,19569,5500,5478,11102,53628,5325,휘경1동
421,4261,5261,2388,24343,1926,74189,1438,1504,1364,4551,3135,1771,26349,1742,50198,2178,2032,2077,13574,21894,3137,23518,2963,6681,8286,24395,2976,11725,35569,2967,11369,3007,3126,7135,44227,3082,휘경2동
422,5693,4460,4229,31159,942,97868,2017,2847,2405,7377,4692,3176,45706,1985,81104,3136,1912,2608,26335,39354,5150,30042,1653,7603,18692,53251,4143,20766,47771,5489,17208,1413,5371,14595,58483,3279,흑석동
