,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
237,9238,5608,9590,15686,3515,68079,4516,4249,6256,7627,2497,4296,37792,2815,128389,4217,2941,4280,25025,29931,6750,11778,3119,6710,19527,70345,7731,27639,20207,9353,18773,3256,17645,21778,47775,12661,신당동
238,4946,2454,1857,23622,1770,91223,1494,1977,1906,3417,2895,1504,18668,1381,39603,1540,1902,1667,10198,17307,2351,17838,2733,5160,7771,22962,3064,11095,33919,3970,8557,3843,2808,6825,51466,3734,신대방1동
239,5521,10197,3595,23964,2410,102763,2466,3935,2981,8575,2862,4461,59624,2690,153378,3826,2223,3660,24920,58543,6419,21697,4978,6411,28445,90612,9724,19592,39971,4599,26836,5254,5679,15757,61311,4185,신대방2동
240,4645,2089,4251,28542,1439,124626,2184,1629,2444,3909,2760,2761,20493,1232,82759,2063,1578,2255,27151,46348,5415,23283,3781,6168,15312,52093,4414,34016,42549,4794,25976,3590,4998,38940,77623,5418,신도림동
241,5688,4176,4937,23011,2138,141691,1442,1677,2147,4486,3129,1861,20969,2266,37932,1930,2366,1472,24955,45269,5310,20382,5876,7063,6598,28677,3465,32755,31807,4370,31182,4752,8236,29950,89703,7424,신림동
242,2929,1652,1407,34880,1743,129813,1183,788,1398,2281,3588,1288,11379,1569,25808,985,2790,1050,10235,21542,2289,24475,3768,7522,5022,18843,2355,12877,51811,3741,10846,3666,3487,7098,76032,3634,신사1동
243,1912,1475,1228,16948,911,56426,1084,854,926,1624,1914,959,9378,1166,34555,559,1580,1072,5786,11420,1347,13204,1642,3476,3924,14002,2005,5792,26816,2150,5556,2134,2179,2923,33640,1652,신사2동
244,11030,5659,7652,41491,2225,152233,5341,4258,5399,11742,4975,8163,51705,2357,234688,5006,3090,5175,87796,98740,17834,34264,4586,9730,49224,132225,11673,95278,63318,15645,68774,4978,18086,88199,89142,18323,신사동
245,3530,1510,2099,25145,2038,90913,1969,1338,2088,2728,3323,2049,13455,1408,48976,1280,1729,1824,12747,22029,3095,21329,3793,6128,9935,29000,3340,14229,37587,4720,13461,4118,6115,8824,52108,5071,신수동
246,2246,841,1005,17707,1425,78994,826,454,826,1518,2214,865,6821,1190,19735,538,1506,887,6551,9541,1316,13686,2256,4670,3144,12118,1707,7599,24984,2051,5619,3577,1949,4322,45214,2226,신원동
247,2557,1625,1276,20252,1199,64579,1134,678,1328,2044,2650,1099,7224,955,20579,978,1664,762,6866,13523,1909,13794,2187,4603,3711,16156,2049,8262,26872,2581,6503,2699,2062,4229,37767,2376,신월1동
248,1553,818,784,14990,1000,50517,752,530,994,1338,2082,869,5951,847,14753,583,1572,960,4880,11370,1228,10427,2442,3390,2669,11889,1372,5293,20380,1864,4660,1933,1835,2358,27804,1892,신월2동
249,1740,789,816,9950,493,30245,761,507,703,1304,1549,1220,7322,560,35752,699,1022,942,4185,7076,1124,6886,852,2501,3969,16220,1555,4501,15063,1702,3649,880,1025,2675,18445,1440,신월3동
250,1177,539,341,10346,430,36242,680,478,511,966,1311,492,5052,696,12203,503,732,527,3614,8303,1016,8437,1532,1947,2032,9192,923,4817,14843,1279,5145,1350,1306,2593,21445,1200,신월4동
251,1429,854,658,13497,694,46277,639,347,619,1283,1402,800,5866,777,29280,573,1076,739,4806,9335,1444,10858,1734,2802,3226,11967,1221,4944,21040,1408,4327,2012,1268,2684,27693,1175,신월5동
252,1067,790,686,5233,386,14894,550,446,645,1215,806,752,7875,581,16244,630,581,704,3790,9787,1009,3490,1292,1087,2387,9204,1055,3888,6510,1349,4382,959,1440,2193,9284,1036,신월6동
253,2945,3261,1930,18684,661,58397,1307,844,1261,1929,1652,1445,11148,765,25696,1024,1424,956,6706,16326,2030,10630,1361,2940,3863,16392,1298,7925,23830,2845,8694,1327,2273,4405,34998,2398,신월7동
254,2287,1505,1505,12724,1122,45344,849,1363,1609,1908,1246,1007,10986,1259,29486,928,1175,1254,12549,33029,2852,11411,4409,3940,5400,21891,2606,13562,19447,3024,21626,3954,9269,7548,25596,4245,신정1동
255,1878,1464,1431,17441,1180,58760,921,1120,1439,2124,2542,1363,9169,960,26382,845,1093,1345,9563,21113,2124,17011,2560,4363,4593,16692,2433,10229,28901,2732,12654,2690,3956,6806,32875,3349,신정2동
256,6333,5709,4192,51246,2543,187965,3221,3367,3527,4871,5137,2950,29299,2106,87682,2393,3660,2697,18368,34424,4476,42446,4570,14679,13407,43037,5372,19520,81260,6652,16495,5681,5412,10393,112112,5602,신정3동
257,5680,2650,3672,38435,1797,150164,3059,2138,3299,5520,5439,4394,31335,2254,109588,2898,3687,2868,24292,46583,6205,31102,5257,9529,16338,58780,5751,26347,59700,7545,30032,4438,11171,22710,93182,7243,신정4동
258,3435,4015,2340,20919,1712,69770,2025,1878,2331,3293,1935,1654,21638,1479,50867,1581,1409,2028,15031,33462,3601,20785,3008,4856,9465,26147,3422,12076,35081,3880,20449,4025,6398,6814,37040,3363,신정6동
259,3857,2144,1943,29511,1504,104381,1497,1643,2153,2676,3450,1952,17069,1492,45516,1297,2140,1634,13910,31762,3231,26437,3660,7005,7472,23209,2602,14489,50336,4148,26627,3462,9149,7720,59867,4052,신정7동
260,11249,9811,8298,32387,2824,98719,4116,6879,4030,23698,3681,8781,140351,4293,312648,8097,2113,5340,118123,172412,21459,48525,7934,10875,69524,180492,15069,97198,58147,14125,91957,6129,23969,80221,62383,11865,신촌동
261,2896,3309,1065,22592,1394,71177,1431,1250,803,3362,2366,1982,23157,1645,48841,1199,1614,1380,10581,20580,2228,19349,2717,6582,8922,27592,3118,7374,36654,3137,5939,3075,2498,2885,42618,2430,쌍문1동
262,3143,2378,1314,21027,1354,69614,1433,1496,1048,3547,2676,1826,25025,1878,51873,1588,1767,1412,13352,36925,3825,14226,3542,5266,7380,29412,2860,13119,29613,3699,18803,2699,5273,8756,42863,3598,쌍문2동
263,2648,1523,1128,17832,1239,65673,1753,1197,1745,2053,1946,1055,12002,1388,29908,694,1822,896,8484,18937,1998,12276,2922,4642,4428,17982,2123,9446,25194,2729,9602,2360,2662,6325,40740,2369,쌍문3동
264,1942,1307,589,23170,1237,71422,866,1236,929,1740,2459,903,9398,1030,44306,481,1694,1058,6068,13018,1066,17089,2105,3628,4875,18485,2005,5761,35824,2229,5884,2877,2579,2040,42176,2420,쌍문4동
265,3876,2588,3186,22569,2209,94611,1893,2146,3500,4284,2429,2881,23674,2759,101031,1886,1600,3349,19690,30618,4234,20363,5916,5258,18622,55389,7919,18427,38246,5122,14304,4783,5548,12989,56263,5933,아현동
266,5462,6519,3252,20391,1866,58646,2107,5066,2069,8878,2544,3906,61298,3534,139638,3905,1484,2991,37420,60409,7230,27921,4910,7427,33138,89718,8872,26546,33726,8268,25874,4161,10785,18221,36550,6095,안암동
267,4216,1909,1782,35700,3029,131171,1835,1361,2566,3310,4311,2142,13585,2357,34967,1504,3161,1972,13331,28291,3369,25718,5680,8900,7681,25345,3029,15695,49500,4713,14200,6308,5141,7715,74342,4213,암사1동
268,2969,2412,1393,16458,933,61258,1123,731,1442,2837,1950,1569,14074,1541,30704,1291,1710,1171,10694,23318,2757,11753,3873,3148,5273,19842,1931,12053,23783,2722,13334,2565,3465,8250,38732,2775,암사2동
269,2968,1565,958,20332,1371,62381,1652,1607,1838,2509,2064,1338,13384,1676,38219,1002,1492,1592,10561,21846,2144,18456,3811,4741,5700,19619,2294,9697,30518,2936,9820,3024,4008,3869,33772,2918,암사3동
270,9601,4862,6492,28788,1219,77048,4102,4831,3971,11019,3320,9483,54209,1075,275505,5329,1364,6076,101692,108264,20350,23755,2089,4920,61430,148416,14169,98207,42287,14580,72011,2123,21045,82476,46980,13875,압구정동
271,2916,1392,1524,18544,1455,59885,1139,964,1388,2669,2335,1491,11535,1531,29671,1089,1574,1058,13095,21921,3002,11352,4347,3601,6041,20885,2102,16809,25865,2842,11116,3029,3001,11251,37103,3572,약수동
272,9595,5634,8484,42924,1861,141595,5597,4488,4065,11574,4511,11454,60743,1046,269480,6001,2497,6116,55817,74502,13518,30612,1641,6802,73847,152818,12748,49920,61745,11917,34242,2494,8129,50943,79064,9908,양재1동
273,10236,7079,9092,21486,871,79233,5386,2526,3378,18880,2566,9225,57396,872,225754,6162,1384,4371,45208,77041,12306,16538,1573,4738,58178,129617,8298,38679,30831,8638,29919,1320,5280,35371,47896,5825,양재2동
274,3549,1673,2110,19193,1102,92911,2120,1947,2400,3312,1890,2856,16232,1151,92496,1695,1664,2566,13182,20485,3630,18101,2451,4164,18722,55865,5098,11673,30373,4202,9321,2425,3999,10018,54397,3862,양평1동
275,5839,2721,4499,21560,1482,102556,2651,1841,2903,5049,2680,3738,27421,1038,119885,3021,1874,3054,20249,28323,5045,19700,1648,4675,24173,70563,6110,19463,31307,5434,12792,2613,4548,17119,58164,3664,양평2동
276,14542,9244,11719,28280,2553,91851,8964,10644,4489,27419,2761,35129,144759,2323,1328551,15076,1926,17190,161613,173560,28676,22174,1659,5427,280027,721979,27750,108097,44310,18049,85492,1839,21583,109786,55611,7203,여의동
277,24666,9898,19630,39118,5020,162682,10883,10655,11746,29821,6092,32491,146785,4321,1004389,13507,2957,19143,219880,200381,45074,45935,6430,16556,240068,561740,47457,209110,65386,43495,122510,6400,42934,219005,103400,52122,역삼1동
278,8852,4205,5779,39049,3914,150453,4995,4982,6218,11230,4502,9372,46638,2593,258378,4743,2511,6958,60429,62690,12775,47518,6136,15905,69762,150285,23426,45076,66128,14081,29999,7308,11782,29439,74545,12942,역삼2동
279,4503,2417,1900,45083,2605,162342,2058,1904,2561,3273,4280,2307,16095,2090,45639,1375,3865,2299,16444,31558,4081,30580,5265,10027,8752,32531,4375,20212,62079,5686,20048,7027,8506,11786,97517,5941,역촌동
280,2927,1455,1313,17597,1184,63543,1170,719,1300,2387,2367,1344,7911,1068,34450,848,1232,1002,37942,20448,3628,15961,1966,4691,8638,20900,3046,39984,27614,4648,20061,2709,3981,19975,36988,3553,연남동
281,6816,4801,4051,45133,2770,147228,3304,2535,2712,6239,5305,4439,34036,1910,115103,3084,3284,3130,38445,65575,9334,43528,3281,13039,21966,66992,5949,35832,72935,8401,26900,4546,6470,22159,87164,6024,연희동
282,4594,3291,3650,23393,2188,92138,2008,2653,3499,3941,2632,3161,23957,2177,118533,2007,1737,3610,21822,33131,4871,21315,4588,6252,20767,61439,7349,22292,38681,5706,17667,5287,6715,17926,54058,6176,염리동
283,5698,2213,2428,29138,1051,135522,2361,1621,2786,3602,3118,2788,18297,1594,83613,1659,2320,2450,17311,28456,3677,27987,3549,6190,16367,49948,4641,18727,49700,5207,13680,3110,3808,12461,79208,3858,염창동
284,13296,5541,11462,33022,2306,170966,4888,3539,4143,10842,3862,8408,55899,2228,274055,5699,2566,5694,76501,162975,19264,28197,6520,7894,54272,181385,13241,87538,47824,9884,76300,5236,13137,91343,103157,12088,영등포동
285,4433,1739,2283,18973,1245,78981,1359,1315,1433,3954,1873,1745,17765,1694,46125,1670,1852,1681,25090,38251,4506,13041,4319,4661,7003,23394,3281,25368,24997,3908,15838,3774,3898,16843,48989,4579,영등포본동
286,6607,4543,4548,46967,2039,151898,4555,3035,3918,5530,5890,3872,31005,2007,107992,2694,3747,3157,20349,38688,5401,38337,3563,10563,17316,51200,6795,23381,75140,7886,22879,4340,6980,14538,89705,6044,오금동
287,2877,1397,1738,14036,786,64120,928,627,1001,2069,1240,986,11028,1014,17095,1026,1178,788,9345,26063,2612,9220,3026,3984,2924,12332,1549,12185,20000,2029,13561,1872,2481,8276,39091,1962,오류1동
288,5367,2101,5239,44687,1249,190359,3490,1575,3382,3676,3186,2863,18847,1388,52300,1935,3821,1568,13160,23167,3503,24305,2528,7891,8879,30958,2758,13057,56108,5481,9710,2593,3998,10048,110143,4834,오류2동
289,4650,5533,3474,14984,635,39471,1711,2140,2700,3748,2410,2100,20922,657,35141,1962,943,1380,15300,24862,3360,14249,1308,3192,9181,20264,3013,17057,22493,3452,13245,1087,2472,9944,20424,2301,오륜동
290,4772,2829,3395,28575,1589,103304,1563,1605,2561,3048,3341,1571,16822,1696,51501,1453,1731,1354,15602,26721,3016,22939,2854,5801,7700,26185,2238,17105,45191,3879,11600,2640,3191,9627,61206,2961,옥수동
291,2293,1039,1132,16143,1789,66960,1033,1102,1603,1633,2107,1230,7560,1472,29379,688,1206,940,5442,9355,1239,12914,2885,3654,5169,15559,2106,5765,25234,2187,3855,4487,1771,2892,37597,2309,왕십리2동
292,6740,3658,5382,35273,3146,165920,2964,3131,4621,5238,3880,3981,29236,2839,120444,2994,2778,3511,33959,52907,8583,31579,8685,10173,20679,74905,7862,38679,59040,9518,31028,6834,10042,33363,102102,10120,왕십리도선동
293,4387,2396,2764,22167,1995,88207,2453,1901,2878,4211,2655,3079,17652,1968,87941,1702,1541,2400,20311,28979,4377,16887,3948,4592,16963,50943,5436,27137,31975,4954,20146,4560,6427,28412,51423,5731,용강동
294,4575,2883,4063,16512,1736,69852,2610,1782,2962,4138,2204,2599,16088,1615,58563,2217,1561,2494,13250,22337,3975,13901,2886,5282,12457,45565,5636,12377,24569,4404,10493,3217,3676,8988,41719,4417,용답동
295,2015,1156,863,15238,1213,56650,682,482,1276,1626,1781,725,6037,875,13614,502,881,695,5742,9662,1301,11597,2648,3726,2822,10707,1674,7085,22608,1780,5451,3693,1975,3764,31688,2782,용문동
296,2299,1367,1403,13596,623,44728,1130,805,1098,2478,1948,1463,9022,1104,37823,1269,898,1246,10874,10361,1613,10715,1606,2565,6628,15843,2102,12304,20227,2152,7638,1300,2239,7040,28938,1466,용산2가동
297,9803,5866,7230,33535,2716,128326,5863,4104,6454,9608,3875,7223,54280,2844,226407,5421,2899,6461,38869,82090,12167,27579,5201,9805,38626,147647,13376,35893,49811,12482,27612,5265,11711,29922,81130,12040,용신동
298,3871,4430,1857,25567,1466,77569,1399,964,1090,3403,2809,1483,22444,1207,34387,1668,1601,1179,17475,38643,4198,17225,2235,5375,5735,22329,2102,15463,39476,2990,14075,2927,3261,8727,41584,2829,우이동
299,4302,3456,3133,28773,2611,114026,2015,2195,4292,4217,3863,2268,25554,1538,56764,2410,2339,2692,22399,43875,5678,23877,4911,7137,9566,31990,4475,23872,47048,5378,24830,6097,7684,17917,62520,6834,우장산동
300,5080,2356,2797,21656,1572,88823,3306,1611,3831,3995,2692,3329,16901,1275,87800,1825,1448,2567,19731,25270,4360,18105,3356,4017,18619,57937,6921,21630,31110,5546,13607,3881,4262,14905,51944,6476,원효로1동
301,3248,1225,1681,23467,1318,84536,2164,1413,1810,2491,2999,2308,9134,1212,57084,1074,1509,1969,9717,11492,2340,19199,2273,4913,14090,33800,3760,9124,39348,3545,4758,3314,1636,4729,47912,2663,원효로2동
302,4293,2742,3211,26816,1445,88959,1974,2243,2593,4171,3262,2324,25860,1441,59953,2324,2513,2283,18310,34167,5518,20137,3772,7009,10510,33008,3371,18416,40387,4561,18590,3446,6302,13897,55247,5670,월계1동
303,2735,2453,1462,25305,961,82525,1709,1389,1394,2424,2505,1998,16606,946,59680,1100,1819,1647,9514,17078,2278,18795,1776,5459,10270,28638,3028,8042,40900,3619,8810,1995,2604,4568,48203,2861,월계2동
304,4013,1595,1906,35823,2160,124825,1840,1356,2368,2936,4201,2122,14661,1762,34227,1497,2968,1767,11824,27102,2936,25679,4203,6875,6285,19928,2879,14190,55179,4130,12911,4312,3448,7386,70508,3650,월계3동
305,5790,3904,3372,30237,2181,103417,2940,2602,3361,6254,4055,2898,34437,2678,90614,2538,2852,2842,22195,46847,5965,23460,6743,7774,13792,47647,5769,18621,44249,4951,19683,4854,5761,11938,61983,4742,월곡1동
306,4400,3125,1887,32283,1934,111995,2744,1635,2329,3935,3584,2645,23387,1823,69137,1858,2195,1754,16613,33344,4324,22342,4048,6853,13072,45618,3420,18707,45164,5556,18095,4271,6116,12285,66411,4740,월곡2동
307,3910,1560,3194,33525,1211,142788,2077,1824,3197,2587,2942,1994,11255,940,33665,1159,2653,1664,10243,14220,2333,24317,1173,7241,8756,21400,2706,11330,48926,4324,6372,1418,2547,6729,75437,3366,위례동
308,3904,1960,1890,29961,1627,121914,1625,987,1559,3253,3558,1552,14344,1520,44803,1111,2660,1328,13324,26933,3568,20368,3862,6450,7049,26885,2701,16345,41930,3732,15086,3952,4459,10761,70342,4286,은천동
309,9345,2418,4424,3697,797,11984,3746,2792,4668,6938,932,6733,34919,710,254418,4141,1073,6553,42765,38458,10158,2829,887,3345,45512,174108,19906,50079,4486,7916,22265,942,8227,47316,6157,16606,을지로동
310,1885,1276,1137,18426,956,62588,919,1088,1234,1333,2372,1020,5482,924,17463,682,934,645,4805,8112,963,15973,1558,3413,2758,7349,1011,5019,31662,1677,3275,2496,1117,2032,35088,1550,응봉동
311,4056,3942,3413,31536,1727,121705,2078,2627,4088,3572,3893,1750,22437,2295,52605,1623,3179,2065,19239,62259,5374,23081,7949,7847,7661,34270,4300,24071,45481,4946,34771,5573,9593,16618,76160,6958,응암1동
312,2577,1008,1194,23672,1958,95242,830,1006,1416,1657,2006,1109,8362,1313,21652,742,1540,1357,6201,9766,1279,18064,1999,4937,3530,12336,1877,7506,41971,2230,5127,3495,2037,2427,51708,2233,응암2동
313,3649,2915,1850,21879,1961,77012,1554,1191,1970,3785,2505,1848,21989,2261,43390,1706,2119,1609,14348,38175,4010,16931,6390,5957,6886,31284,3242,18158,31592,4471,20080,4046,7530,11384,50414,4796,응암3동
314,3837,2459,2166,26453,2249,75869,1677,1313,2158,4625,3333,2537,35034,2851,79823,1986,2085,2888,31553,40639,4837,35347,5665,12263,17000,51234,9140,22366,45447,5625,21243,5479,8002,10690,47395,5676,이문1동
315,3058,2615,1950,27142,1285,93796,1285,1206,1622,2461,2968,1297,11128,1289,32624,845,2408,1267,6812,12699,1691,19820,2731,5225,4583,15845,2140,8098,39485,3109,7123,2565,2973,4299,53030,2490,이문2동
316,4885,2863,3722,27986,863,87392,1938,2340,2535,3984,3774,2071,18104,1009,48278,1759,1639,1870,17746,24824,3286,24700,1471,3675,8713,26900,2027,19529,48773,3836,10793,1237,2854,11065,48809,2650,이촌1동
317,1578,718,902,5701,419,20499,691,313,933,1077,1329,504,2776,376,4708,506,493,267,4585,5312,881,3991,442,1173,1435,3361,555,4513,8837,1084,2293,516,407,2072,11383,863,이촌2동
318,3648,2643,1714,9004,755,25714,1167,1571,1222,4192,1480,1573,18635,861,45317,1906,599,1238,21180,24363,3965,7981,1624,2290,10606,29586,2420,27277,13931,3453,18294,1309,4824,16348,16735,2747,이태원1동
319,2888,1755,1922,17920,1221,53028,1354,588,1099,2959,1908,1473,10072,491,29771,1496,736,825,19995,15523,2751,15580,1029,3666,8960,20235,1672,18782,27743,3040,11086,1788,2234,11020,33982,1779,이태원2동
320,8489,5590,4988,10777,1674,34452,4376,5688,3197,22293,1975,8883,112704,1538,271903,7193,1290,5506,86851,83694,13493,10295,2542,4129,69550,153936,14417,62209,16145,9092,37106,2492,10236,39582,21406,8836,이화동
321,4108,3138,1899,36243,1779,116939,1820,1486,1499,3681,4291,2211,23120,1691,56953,1803,2987,1923,12952,25670,3128,26317,2955,8085,8973,28746,3358,12943,57772,4119,11058,3788,3828,6582,69727,3658,인수동
322,3235,2392,2590,28679,1136,142161,1070,791,2003,2546,3035,1348,10856,1193,34836,1014,2092,1007,11353,20551,2522,20414,3203,6133,6730,21216,2288,14596,39471,2862,11528,1841,2905,11847,88426,2828,인헌동
323,3765,1672,2125,17364,1152,55890,1394,979,1405,2906,1943,1443,9018,852,21726,1520,1323,1405,8797,13842,2048,12060,1464,3809,4378,13047,1516,10606,24092,2706,8323,1717,2485,6392,30477,3564,일원1동
324,3612,2117,1938,17031,1064,60932,3960,1875,3380,2783,1830,2040,13933,1243,48091,1666,1193,1766,10540,18220,2717,14997,2344,3970,11371,27060,3634,8907,25578,2778,7144,1926,1707,4215,32129,1613,일원2동
325,7389,6085,5050,24215,852,83743,2587,4342,2993,14039,1986,2806,50350,589,71730,4697,1824,2212,30738,35455,4822,30890,640,6170,16340,42630,4154,11831,49382,3588,10405,850,2567,8979,40954,2130,일원본동
326,4254,2362,2445,20413,2239,87694,2797,1517,2376,4196,2681,2534,20628,2749,64917,2091,1869,2253,19385,30970,5004,17617,5432,6811,13758,40896,5733,19257,31374,5705,17183,4499,7314,11840,54104,5658,자양1동
327,3878,2957,2193,28690,2075,103388,2093,1604,2385,2959,3505,2259,13773,1604,46073,1358,2163,2216,12174,18541,2701,22144,3550,6810,7727,22887,3285,13541,42348,4686,9766,3843,4758,6648,62113,4155,자양2동
328,4216,3103,3037,24208,1993,95022,1803,2001,2304,3948,2968,2258,22823,1965,65862,1934,1816,1927,34380,56864,7048,20708,5034,6506,12786,38939,4625,40899,36753,5069,32280,4955,6523,23603,61502,5458,자양3동
329,5793,3253,3590,32036,1660,113465,1722,1689,2686,4344,3820,2138,17573,1652,42989,1931,2196,1866,37605,39442,6279,22905,4145,8821,8893,29958,4324,47417,44137,6008,33031,4130,6572,29901,62382,6547,자양4동
330,5182,5223,4440,29016,2005,99476,1805,2155,2742,6256,3517,2064,30740,1946,63178,2040,1546,2125,33894,45836,5310,37621,5969,8683,10748,33685,4475,47367,56665,4769,32402,5575,5286,24551,52270,4085,잠실2동
331,7368,4274,4642,43773,2737,141751,2500,2571,4408,13885,5404,3340,69926,2718,92801,4411,2387,2655,99182,111377,11563,43559,6917,10637,17925,52562,7300,71484,76902,6988,48254,7690,9512,35717,78494,8346,잠실3동
332,5436,4016,2978,28593,2013,89859,1714,2026,2660,3480,3428,1798,20643,1146,40945,1467,1177,1830,14436,19877,2569,30322,2241,5353,7965,22522,2785,13455,52743,3423,8611,3343,1873,6560,46847,3072,잠실4동
333,6962,4909,6095,19331,1646,69324,2999,4003,4009,10822,2500,7885,67211,2678,310153,4777,1557,6486,132420,139108,16696,18119,4900,5531,66364,163598,22137,118156,33760,8669,76324,3327,8879,78101,43791,8228,잠실6동
334,2059,1019,1044,13435,569,33017,783,916,1041,1605,2055,892,10732,667,44618,744,569,1228,9755,10372,1226,12302,1129,2739,5310,16033,2355,9793,22374,1212,6099,1065,898,3782,18514,900,잠실7동
335,8083,3781,4694,37370,2337,144881,2270,1872,2526,5516,5017,3601,24029,2420,74150,2297,2815,2660,41441,65243,7751,30628,7392,11596,15995,48451,4907,54607,56580,7364,47923,5717,12724,46448,89102,7753,잠실본동
336,7649,3746,5057,32890,1830,102086,2989,2358,4162,6478,3708,4285,24160,2059,116058,3236,1919,2927,34929,33852,6801,35370,3149,8863,27773,70277,8989,36024,54565,7856,20942,3239,6144,29243,56635,8157,잠원동
337,5784,3379,4132,25300,2176,107136,2995,2493,2840,5408,2795,4849,26946,1914,136977,2666,2202,3182,23186,40871,7130,18852,3936,7152,23982,93959,7616,25772,36449,8586,22464,4395,8526,22801,68767,7775,장안1동
338,6018,3271,3647,34727,2356,131853,2954,2450,3697,4811,4303,3865,23631,2542,97539,2252,2941,3443,22501,48932,6593,24919,5828,7870,14660,60971,5866,26376,48145,7925,29792,4953,12264,18317,83035,7803,장안2동
339,3513,2415,2054,30311,1423,105173,1650,1117,1966,2509,3615,1562,10353,1152,29505,1085,2109,1371,9118,18349,2448,21494,2225,6793,5052,19205,2144,10228,44477,3521,8299,2967,3131,4768,57530,2778,장위1동
340,2662,1979,1272,15317,990,46849,977,827,1089,2372,2409,1385,13254,1297,39128,862,1233,1163,7953,16326,2210,10647,2100,3607,5216,24511,2349,8383,20150,2474,8120,2029,2896,5011,26977,2450,장위2동
341,1924,1356,907,9930,889,35705,764,686,1241,1621,1195,820,7453,981,19313,618,739,1239,5790,12039,1584,6944,1884,2164,3030,11211,1789,5543,15030,1644,5518,1693,1806,2976,20531,2090,장위3동
342,4401,2824,2738,29473,2027,109395,1942,2041,2484,3441,3054,2410,17619,2033,59342,1925,2616,2483,14189,23351,3627,24511,3662,6748,13009,34248,5649,14961,46782,4759,12752,4796,4182,9747,66171,5054,장지동
343,4836,2914,4256,7682,930,24440,2264,1341,2553,4845,926,3260,27455,873,84529,2557,457,1962,31135,31523,5855,9549,1236,2756,21808,54951,6602,27034,13158,5077,18489,1574,4313,18416,14789,5537,장충동
344,7701,2819,3649,31572,2209,106124,3588,2930,4848,6541,3893,3145,29491,2317,67064,2894,2724,3891,32890,68788,8825,23470,5477,8195,13499,49760,6083,40783,44004,6306,31903,4701,8387,26528,65203,7971,전농1동
345,2797,2180,1384,21989,1533,80214,1580,1202,1193,2886,2199,1668,21377,2126,60278,1259,1694,2118,14802,22664,2802,20081,3695,6013,10092,30673,4567,10721,35296,3958,9507,4245,4067,6878,47559,3095,전농2동
346,2469,1042,703,19546,1907,76757,1049,849,1662,1781,2171,1276,8492,1595,30277,662,1629,1299,7429,14618,1468,14123,4980,4949,4023,18190,2038,8566,30586,2318,7330,5008,3327,3250,41968,2956,정릉1동
347,4396,2095,1975,33262,2251,112117,1484,967,1992,2756,3780,1374,12166,1845,24642,1336,2741,1342,10950,22384,2333,21955,3987,7599,4743,17686,2444,13832,46284,3124,10854,4578,3250,6575,64149,3759,정릉2동
348,2596,2368,1843,14169,717,31892,1072,1363,827,3689,1954,2654,23545,1368,72810,1518,1249,1977,16083,24031,3344,13932,1803,4761,17940,38268,4141,9418,19737,3173,9078,1254,2897,7855,19806,1749,정릉3동
349,3325,2676,1500,26617,932,97228,1035,804,1323,2863,2529,1570,17179,1045,32622,1241,1712,1107,12893,18839,2517,19872,1591,5424,8673,20188,2506,11047,42487,3398,8145,1729,2491,4896,52620,2665,정릉4동
350,9216,7428,8808,38899,3101,117034,3507,2240,4549,8422,4501,4820,49606,2790,112622,5215,3131,4884,31907,69397,9534,34791,5100,13685,21704,84019,8909,26984,59404,7928,19098,5355,7063,15126,70127,8116,제기동
351,6717,3251,5983,26442,1977,117919,3812,2257,3820,5685,3178,7021,28366,1673,165678,2734,2410,3228,30381,51333,8088,17723,4333,6307,42010,103908,8586,28209,34787,9651,24668,3937,7784,26600,70898,7394,조원동
352,23643,7751,17990,12571,2165,38533,9557,7217,9311,26894,2031,21539,128103,1981,830960,12558,1428,15779,221443,265400,41559,10774,1674,4292,164868,544491,44265,205408,18137,25383,115197,1994,30391,203603,24695,43485,종로1·2·3·4가동
353,5213,2487,4425,7978,1235,23987,3221,2443,3289,6300,1147,6212,28459,1454,205924,3687,1292,5068,50970,62252,15599,6779,2102,3753,43829,156083,14838,37547,11841,7512,20285,1742,7584,29124,15917,12300,종로5·6가동
354,5291,2583,2187,46228,2174,154902,2166,1853,2497,4498,5140,3055,26154,2181,81270,2111,3432,2958,19943,32089,4672,36963,4784,10768,14144,46015,5729,20441,66625,5996,15641,5011,6691,11234,91653,5386,종암동
355,2539,1890,799,26418,1596,88325,1100,1514,1637,2491,3043,1078,14879,1539,48550,1051,1839,1575,13870,36719,2750,22173,4745,5415,5808,27568,3184,13339,38123,3625,22805,4560,15405,6157,46702,5728,중계1동
356,4530,3143,1947,33550,1649,119161,1982,2704,2129,4386,3995,2154,34206,2244,72166,2143,2685,2541,21475,49607,4549,25809,4921,8682,9431,33200,3997,20388,48315,4131,24034,4066,4281,10594,72294,3863,중계2·3동
