,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
237,9057,5588,8984,15131,3429,66021,4371,3909,5653,7752,2576,4377,37834,2804,133829,4335,2895,4598,24485,29403,6787,11756,2688,6059,19564,70477,7901,27882,19138,9160,18505,3213,17295,20852,45166,11792,신당동
238,3796,2405,1553,20314,1613,76103,1542,1933,1870,3236,2711,1178,16120,1142,34365,1499,1734,1502,8756,14841,1768,15680,2434,4799,6063,19063,2569,8931,29530,2663,6816,3087,1868,4998,42712,2288,신대방1동
239,5681,12536,3779,21571,2477,98449,2556,3724,2944,8260,2556,4138,63289,2690,148584,4305,2124,3823,27032,65431,7367,19699,4854,5540,26379,84026,9030,21364,34878,4298,31120,4737,5382,14415,56263,4446,신대방2동
240,4288,2420,4035,28008,1242,121486,2351,1584,3842,3941,3087,2810,18892,1265,82091,1851,1474,2628,27068,43859,5273,24423,3711,6306,14218,49595,4771,31232,42784,5292,23161,3440,5138,35497,74061,6323,신도림동
241,6131,4841,5489,24706,2067,143057,1799,1986,2713,5541,3553,2227,24095,2383,42259,2209,2242,1538,29101,47891,6100,22971,5897,7462,7687,29040,3942,35575,33523,5098,34169,5067,9128,30406,89295,7835,신림동
242,3325,1926,1304,35417,1717,130365,1318,737,1790,2527,4610,1495,11079,1969,27713,1104,2767,1072,10784,20863,2574,24586,4292,7854,5552,18292,2192,13746,51495,4040,12258,3869,4110,7120,72613,3569,신사1동
243,2160,2077,1377,16856,1027,60307,1176,1012,900,1722,2289,1247,10015,1340,41009,548,1720,1139,6334,10796,1506,14359,1922,5045,4444,15874,2636,6454,27772,2366,6576,2198,2241,3364,34953,1581,신사2동
244,11542,6742,8611,39262,1992,153008,5593,4608,5531,12611,5386,8495,52943,2088,235088,5727,2855,4962,93664,102403,19615,34210,4776,9763,49017,128342,12885,99797,61192,17110,70161,4564,18078,85772,86421,19911,신사동
245,3541,1607,1662,25976,1989,97365,1913,1437,1915,2924,3787,2188,13323,1484,53880,1480,1868,1709,15009,24781,3123,25534,4057,5938,10722,31126,3815,15584,40471,5091,14733,4131,5679,8833,54337,4439,신수동
246,2401,929,1193,16987,1214,78918,824,480,920,1856,2386,793,7642,1033,20656,557,1555,878,7243,10536,1449,13869,2360,4894,2911,12155,1846,8097,25121,1915,5669,3590,2089,4357,44385,2216,신원동
247,2724,1279,1357,22397,1227,65629,1274,663,1297,2390,3313,1363,7092,909,21172,982,1977,794,7744,14606,2234,14469,2144,4467,4216,15869,2031,9835,28153,3263,7145,2649,2322,4431,37093,2542,신월1동
248,1852,984,796,15247,903,51744,842,416,923,1420,2374,894,5898,938,14495,550,1550,809,5038,11710,1291,11146,2312,3138,2666,10927,1377,5471,20180,1961,4508,1924,1696,2347,27965,1733,신월2동
249,1959,979,772,10101,464,30624,920,814,677,1550,1563,1362,7986,520,39381,702,1059,1001,4889,8428,1241,7818,909,2116,3865,16916,1953,5078,15873,1916,3935,965,941,3022,17521,1206,신월3동
250,1153,591,424,10502,497,37726,808,367,561,1091,1660,516,4852,574,13122,478,749,497,3764,7599,968,9177,1475,2337,1954,8232,950,4976,14638,1311,5045,1268,1293,2588,21016,1255,신월4동
251,1373,734,613,13052,777,44947,705,417,721,1148,1649,688,5052,801,30226,490,897,767,4937,8586,1150,11880,1707,2643,3077,11834,1315,5004,20926,1529,4108,1747,1378,2614,26184,1110,신월5동
252,1021,1008,674,4999,322,14621,516,425,763,1146,737,748,6396,589,15952,668,512,660,3742,9579,1076,3664,1347,983,2331,8119,1003,4055,6292,1192,4686,881,1474,2277,8844,1123,신월6동
253,3308,4558,1921,18905,800,62232,1321,1302,1292,2167,2123,1396,12543,1068,26319,1105,1308,1219,8221,18704,2730,12164,1451,3227,4338,16798,1404,8954,24769,2777,11296,1478,2341,5138,35879,2715,신월7동
254,2556,1530,1572,11660,1239,46075,826,1312,1232,1899,1565,1090,12653,1256,30067,966,1018,1167,13775,31172,3510,11401,4391,3027,4985,21056,2254,14233,19436,3050,22832,3197,10592,8564,24973,4151,신정1동
255,2065,1952,1579,16549,1311,62980,1162,1268,1917,2101,2794,1421,10872,1081,28957,962,1276,1678,10436,23716,2346,17519,2655,4840,5330,17453,2624,11278,26495,3255,14437,2968,5373,7496,32670,4467,신정2동
256,6739,7823,4500,52337,2708,194203,3522,3296,4321,4893,5502,3447,29963,2249,95745,2676,4155,3363,19333,37748,5146,44674,4337,15357,15215,45975,6769,20631,83242,7219,18821,5790,5385,10683,111596,5602,신정3동
257,5732,2932,3409,37961,1917,146737,2791,2040,3780,5513,5412,4082,29878,2398,113687,2719,3752,3700,23623,41857,6412,31756,4634,8820,16117,56977,6157,25499,58265,7435,27913,4233,10259,22571,89769,7637,신정4동
258,3474,4212,2773,19660,1775,72596,1885,1703,2825,3098,2237,1673,21216,1592,50186,1807,1244,2412,14400,31052,3669,20655,3032,4521,8948,24999,3360,11538,35033,3567,20357,3670,4661,6665,37253,3352,신정6동
259,3506,2305,1656,26425,1645,103335,1576,1521,2565,2805,3515,1938,15933,1652,50814,1313,1950,2240,13840,28587,2832,25721,2814,6839,7950,23115,3316,14892,47416,4021,26417,3032,9628,7854,58173,5104,신정7동
260,10222,10355,7812,28017,2789,89750,4172,6323,3713,20339,3453,7794,123900,3438,283894,7661,1833,5100,105834,153251,19654,44166,6478,9736,59096,156562,12821,88739,47860,12153,89012,5477,21321,65129,55411,9632,신촌동
261,2816,3667,1037,22467,1251,69075,1463,1025,929,2790,2928,1750,15352,1485,44289,1101,1685,1174,10613,20902,1974,19819,3018,5419,6587,21909,2537,8252,34556,2803,7741,2792,2536,2863,38576,2178,쌍문1동
262,3632,2669,1392,21794,1386,72082,1572,1504,1469,3623,3673,1991,23342,1751,52920,1681,1879,1462,14616,37409,3788,16579,3385,5188,7570,30503,2988,14536,30847,3955,19069,2678,5845,9142,42284,3919,쌍문2동
263,2762,1746,1149,17617,1194,65243,1633,1205,2066,2164,2199,1254,11132,1517,30658,856,1565,1199,9515,18810,2388,13153,3232,4451,4660,17685,2103,10371,24536,2890,10685,2552,3073,6908,38292,2603,쌍문3동
264,2011,1764,653,23034,1042,74702,992,1294,940,1873,2731,1170,9033,1072,50945,479,1575,1263,6528,13298,1301,19733,1596,4152,5568,20425,2346,5667,36797,2359,5594,2287,2750,1997,40861,2201,쌍문4동
265,4512,3213,3593,21773,2181,93742,1842,1906,3077,4423,2561,2928,23491,2544,102916,1863,1488,3130,20361,30911,4190,20121,6359,4627,18522,55972,7332,18835,35542,4633,15330,4595,5534,12828,54750,5513,아현동
266,5941,6756,3265,20099,1845,55553,2420,4757,1889,8957,2876,3999,54873,2371,141465,3601,1403,2899,38183,54987,6658,27623,4094,7073,32095,85616,8412,30066,30711,8317,29921,3727,11229,16824,33387,5136,안암동
267,4462,2014,1360,37833,2765,138631,1751,998,2112,3600,5775,2029,13206,2125,28313,1551,3321,1413,13565,26767,3194,27151,6070,8685,6068,20943,2760,16736,51716,4478,14149,6474,4721,7469,75074,3983,암사1동
268,3223,3647,1579,16517,896,57800,1160,729,1549,3054,2406,1257,15124,1183,29363,1339,1658,1301,11125,25401,2779,12283,3851,3562,4786,18194,1998,12313,24497,2480,14617,2636,3039,7980,36413,2621,암사2동
269,2707,1696,1195,19082,1382,56793,1273,1324,1752,1977,1791,1028,10366,1635,36212,886,1220,1509,9806,20403,2319,17137,3824,4566,5283,17864,2672,9361,26452,2451,8569,2750,3066,3509,29364,2272,암사3동
270,9687,4694,7109,29381,1194,80039,4431,4375,4051,11247,3652,10354,53748,1087,279767,5426,1223,5971,105448,110559,21642,23789,2335,5580,59876,144950,13669,100405,43140,15881,70846,2395,20584,81506,45038,14419,압구정동
271,3281,1527,1529,19124,1662,60830,1100,1097,1429,2468,2700,1073,10630,1384,28300,1250,1282,1334,13722,20021,2705,12293,4199,3847,6105,18801,1946,16880,25944,2811,10407,3088,2719,10290,36090,3149,약수동
272,9797,6263,8911,40125,2111,145647,5649,4362,4069,12084,4583,10929,63570,1233,264196,6590,2383,5712,55859,76625,14333,30589,1792,6901,67174,145918,11972,49879,58077,11020,36634,2418,7370,49817,75291,9691,양재1동
273,10448,7161,8760,21190,956,79578,5706,2486,3804,17754,2730,9725,58742,979,226813,6510,1322,4393,45261,78266,12617,17004,1661,4625,56635,125539,8215,40931,30233,9660,30279,1659,5410,34481,46825,5553,양재2동
274,3438,1901,2426,19236,1343,91987,2216,1776,2293,3305,2447,3208,15586,1069,91756,1855,1583,2860,13061,18398,3654,18390,2045,4735,18595,52954,5372,11599,28832,4299,9406,2600,3374,9261,52485,3781,양평1동
275,6004,3739,5593,21494,1372,100825,3439,1908,3997,6086,2938,4463,29509,994,132157,3298,1818,3642,24219,33062,5630,19666,1687,5398,25883,75650,6734,23590,30988,6062,16104,2929,4709,18414,55804,4774,양평2동
276,15888,9982,11812,26195,2720,92575,9375,10301,5636,28408,2983,33298,142308,2372,1289969,15229,1900,17904,148770,168840,28155,21328,1827,4650,258183,687422,28425,116333,41652,18847,94895,1659,20366,110555,53872,7851,여의동
277,23607,10280,20264,41026,4494,168271,11586,10873,11347,29637,6616,33239,144561,3976,1018037,14090,3019,19560,223430,197105,47539,49612,6739,16738,235783,539982,47015,209189,65925,45928,122068,6661,40616,209603,102362,50856,역삼1동
278,8718,3802,5727,37724,2963,148342,4962,4999,6327,10225,4758,9280,41447,2239,263662,4592,2550,7170,58592,60069,13807,47868,5764,16307,66583,149072,23658,45560,64767,13614,30154,6672,11771,29433,72338,14494,역삼2동
279,4501,2914,2066,46489,2710,167869,1969,1700,2677,3864,5112,2241,17339,2121,46529,1561,3444,1940,17820,32747,4075,32723,6182,10965,8699,32811,4256,21666,64316,5817,22148,7810,7679,12680,96853,6015,역촌동
280,3155,1760,1357,19896,1214,68951,1461,770,1436,3036,3022,1511,8693,850,41986,1132,1279,1261,46983,24189,4701,19249,2335,5097,9757,23298,3939,52615,31032,5181,26191,2644,5169,25830,40154,4395,연남동
281,7007,4772,3866,42385,2267,147290,3883,2177,2827,6512,5463,4279,33375,1825,108418,3641,3352,2756,41571,66480,9422,44375,3582,11990,21617,62479,5452,38761,68876,8292,30014,4239,6428,22693,82711,5761,연희동
282,2713,2711,1611,16897,1476,74503,1196,1548,2083,2354,1871,1877,13430,1746,88443,1028,1259,2702,14451,21510,2906,16988,3649,4396,11714,41342,6044,15379,27758,3499,13642,4403,4802,10140,40803,4401,염리동
283,4807,2211,2534,27786,1339,133633,2682,2138,4184,3945,3341,2885,19024,1433,84700,1802,2266,2578,18967,29715,3905,29354,3977,6570,16419,48243,5021,19768,52215,5799,14912,2996,4420,13263,78256,4847,염창동
284,11582,5525,11184,31544,2123,174887,5568,4014,5076,10536,4224,9759,57011,2289,288182,6181,2603,6694,77383,153605,20683,29428,5846,8344,57866,184186,14536,85216,49199,10903,77361,4854,12643,87715,100514,13288,영등포동
285,4071,2097,2287,18820,1291,76905,1480,940,1666,3752,2220,1565,16735,1507,47930,1760,1673,1743,26175,38932,5104,13773,3872,4281,6528,22608,3689,25741,25111,3784,16605,3287,4239,17227,45957,4690,영등포본동
286,7167,5091,4661,45503,2211,157545,4206,2845,4196,5928,6656,4287,31159,2477,116815,2738,3709,3562,21473,40703,5705,40122,3580,10483,18906,52990,6939,25334,74752,7877,24666,4609,7462,14330,90094,5879,오금동
287,2244,1213,1810,13744,740,60712,725,555,1292,1824,1495,882,8954,1044,15549,1062,1400,821,6398,14374,1801,10052,2745,4231,2747,11161,1342,7974,19009,1947,7588,1778,2641,5735,36878,2216,오류1동
288,5348,2464,4600,40252,1123,185537,3535,1710,4157,3737,3456,2627,18915,1377,48090,1901,3636,1583,13071,25210,3643,21500,2170,8272,8900,29405,3131,13635,49564,6010,11474,2465,3842,10177,105140,5022,오류2동
289,4931,7499,4371,13642,976,41123,1893,2441,2551,4408,2834,1890,26198,757,36063,2151,1131,1265,18185,32250,3809,13796,1383,3284,8015,21859,2826,16292,20790,3126,17308,984,2776,9877,19541,2581,오륜동
290,4473,3184,3650,30086,1836,105585,1517,1830,2217,3510,3857,1554,18446,1807,52339,1504,1681,1405,17010,27705,3211,24744,3038,6170,8175,25644,2376,17950,46606,3573,12573,3140,3327,10183,59982,2925,옥수동
291,2237,1469,1380,15040,1716,63833,1023,1035,1577,1526,2544,989,7890,1284,25408,619,1057,903,5417,9699,1147,13072,3125,3765,4383,13367,2278,5498,24206,1989,3776,4181,2019,2468,32901,2510,왕십리2동
292,7011,4299,5400,35139,2588,161870,3297,3213,4150,5939,3778,4515,33613,2885,137362,3622,2582,3740,36746,54797,9502,32224,7528,9697,24029,77819,8547,39757,56781,10241,32239,6273,10216,33370,95000,9858,왕십리도선동
293,5092,3070,3350,23653,2072,101083,2687,2564,3269,5086,3455,3642,25560,2000,124973,2342,1647,3014,26862,38061,5299,20239,5059,5022,24563,70789,7351,33810,36539,6406,27203,5129,7679,33710,58622,6616,용강동
294,5386,3799,4232,16198,1804,70418,2813,1875,2957,4633,2322,2481,17099,1333,59809,2307,1588,2315,14645,23874,4381,14205,2497,5639,12492,44166,5329,13855,24336,4643,12069,2753,3092,9202,40645,4843,용답동
295,2337,1189,1007,17035,1375,66160,613,456,1158,1814,2774,750,6078,922,13730,566,1083,831,6217,10052,1358,13574,3008,4000,3199,10782,1405,7615,24909,1802,5965,4201,1920,3878,35267,2503,용문동
296,1813,921,1202,14589,613,47898,1233,763,1140,2169,2730,1768,7111,701,46347,1030,1006,1516,12360,9992,1593,12516,965,3122,7259,17680,2552,13596,22524,2179,7652,1109,2002,6712,31236,1689,용산2가동
297,10338,6931,8001,32512,2879,128877,6084,4091,6294,10057,4060,7176,53843,2621,244511,5588,2844,5930,40576,82224,13292,28804,4722,10051,40540,154401,13151,38725,50367,12274,28428,4815,10858,30201,77189,11206,용신동
298,4311,5990,1924,26122,1412,81327,1405,1472,1057,4260,3244,1501,25208,1093,35531,2083,1733,1301,21039,42780,4895,18142,2157,5531,6383,21829,2257,19083,38540,3200,18244,3553,3441,9781,42164,2686,우이동
299,4516,3941,3602,27597,2164,120018,1881,2397,4496,4559,3705,2311,26364,1518,59112,2218,2201,3222,22716,45001,5710,23909,5086,7544,9471,33199,4793,23734,44626,4824,26970,5861,7555,17290,61716,7217,우장산동
300,5098,2709,3360,21911,1700,90389,3372,1681,3330,4156,2627,3533,17281,1397,90174,2096,1322,2874,20372,24790,4442,19880,2980,4011,18926,58288,6936,22686,31250,5618,14669,3554,4634,15320,49232,6008,원효로1동
301,2867,1164,1442,21519,1357,79828,1788,1388,1788,2477,2859,2561,8452,1172,58442,982,1475,2046,9580,11065,2209,20711,2262,4072,13294,35104,3699,8288,37254,3162,4557,3107,1980,4341,43042,2437,원효로2동
302,4606,3873,3099,26974,1273,91027,2398,2236,3303,4577,3552,2674,26085,1714,66176,2429,2456,2101,19917,36299,5260,21147,3801,7016,11448,35830,3591,20275,40075,5596,19826,3404,7063,14631,55852,5537,월계1동
303,3145,2676,1682,26065,810,84709,1817,1320,1474,2935,3154,2432,16777,880,63803,1261,2062,1693,10680,17719,2223,19667,1894,5615,11387,31408,3555,8655,41532,3467,9442,1849,2736,4739,48393,2819,월계2동
304,4758,2421,2174,37714,1949,130536,2134,1359,2412,3173,5096,2220,14481,1570,33324,1578,2824,1818,12106,21875,2613,30821,3864,7118,6858,20980,3126,13571,59843,4512,10943,4476,3226,6515,72332,3609,월계3동
305,6161,4191,4107,32338,2495,116807,3670,2572,4244,6230,4788,2783,35433,2929,100192,2713,2799,2875,22945,46432,5654,26321,6600,7497,14347,52141,6016,20360,48061,6019,20567,5300,6710,11639,65648,5506,월곡1동
306,3903,3423,1915,26881,1733,103951,1556,1625,1845,3629,3190,2195,20913,1526,63502,1666,2030,1753,15326,28890,3786,19960,3731,5588,11157,38685,3119,16407,40651,4248,16526,3967,5754,10916,57701,4293,월곡2동
307,4035,1508,3140,33030,1210,148851,2357,2013,3965,2777,3521,2339,10395,1024,33211,1386,2697,2177,10672,14650,2341,24861,1231,8091,8980,20273,3105,12335,49732,4489,6828,1600,2751,6922,74354,3633,위례동
308,4056,2200,1924,29586,1414,120985,1536,976,1558,3096,3555,1546,14180,1538,44144,1227,2119,1405,13889,24563,3456,20269,3442,6114,7471,26603,2824,16474,40760,3996,14898,3766,4114,10081,66967,3998,은천동
309,7739,2586,4706,3257,834,11183,4326,2736,4739,6418,813,6948,33194,689,248555,4260,810,6517,44325,37454,10505,3093,905,2885,43640,162862,19011,54236,4042,8276,23616,894,7668,50812,5697,15888,을지로동
310,1822,1497,886,18353,1190,64365,1162,1021,1180,1557,2356,1009,6576,865,17083,620,1084,678,6110,9385,1171,15850,1872,3636,2566,7981,1366,6072,30965,1867,4941,2690,1236,2467,35621,1395,응봉동
311,4353,4931,3690,30428,2268,123572,1936,2680,3827,4051,3917,1986,23514,2462,56622,1747,3185,2152,20725,61338,5647,23636,7638,8072,8139,34568,4329,25483,45420,5327,37424,5475,10057,17713,73903,6886,응암1동
312,2332,907,834,23248,1551,93517,773,975,1246,1652,2395,888,6039,1025,20023,675,1556,880,6369,9673,1104,18683,2250,4694,3168,12100,1870,7749,37845,2086,4772,2823,2094,2358,47264,1955,응암2동
313,4053,3140,1774,22594,1890,81349,1685,1057,1956,3784,3095,1836,21247,2499,48732,1656,1780,2329,16188,38654,4387,17443,6077,6410,7127,30193,3282,21053,32646,4575,23836,4880,7462,12544,50414,4795,응암3동
314,3859,2372,2273,24584,1828,76362,1666,1266,1777,3767,3425,2434,23582,2288,69126,1511,2032,2163,25157,29407,3564,35320,4995,10254,13185,40163,6128,19660,41800,4869,17517,4245,6775,8500,44371,4519,이문1동
315,3536,2558,2170,27004,1125,99303,1722,1424,1620,2480,3251,1907,10402,1274,35622,912,2297,1354,8781,13672,1772,20358,2638,5683,5123,15997,1798,9481,39758,3403,7803,2493,3528,4551,54364,2550,이문2동
316,4868,3501,3591,29592,977,93699,1910,2188,2278,4321,4198,2215,20025,1057,51612,1909,1218,2065,20544,29086,3751,27377,1327,4193,8872,29247,2378,22536,50412,3433,13349,1435,2890,11456,50433,2345,이촌1동
317,1339,971,943,5851,346,19603,585,267,750,945,1045,425,2846,352,4578,530,477,380,5787,6276,909,4283,345,1156,1462,3106,472,7214,9069,1196,4161,435,492,2701,10036,754,이촌2동
318,3476,2670,1891,9732,776,26912,1249,1855,969,4201,1754,1621,18823,821,40923,1930,557,1025,27476,25397,4094,9606,1566,2107,10285,28369,2053,41995,15330,3914,27371,1532,5692,23329,17316,3320,이태원1동
319,3564,3006,2171,16994,823,51484,1418,594,1199,3476,2007,1650,12304,601,31874,1909,650,776,26742,19162,3080,15698,1189,3234,8534,19740,1661,24267,26505,2819,14205,1358,2062,12567,31733,1875,이태원2동
320,8685,6801,5890,9793,1600,34544,5952,6051,4134,20407,1878,9873,104008,1886,293384,7463,1282,5911,82748,80286,14799,10695,2487,4615,74411,168988,16601,56816,15657,9687,34793,2571,9940,35297,20879,9240,이화동
321,4421,3448,2008,37162,2124,117346,1999,1413,1949,4234,5463,2929,23641,1870,62549,1745,2583,1776,15204,27474,3284,28739,3002,7120,9842,29947,3263,14946,58894,4971,11855,3760,4065,7058,66947,3952,인수동
322,3542,2860,2642,28855,1393,142330,1018,837,1685,2808,3439,1458,11501,1205,39716,1053,2398,1125,12468,21737,2893,22274,2906,6097,7166,21868,2572,14799,39157,3027,12382,1923,3222,12289,85823,2935,인헌동
323,3817,1681,2157,17506,980,57529,1265,1081,1635,3103,2046,1357,9460,759,19228,1400,1361,1361,9512,14372,2112,12909,1208,3228,4085,12210,1584,11342,24471,3475,8532,1497,2566,6172,30024,3672,일원1동
324,4032,2551,2098,16926,939,60608,4190,1933,3217,3076,1883,2040,13346,1061,53293,1632,1088,2000,11782,19548,2979,15508,2090,3673,11156,27311,3755,10664,26525,3186,7733,1590,1871,4283,31180,2043,일원2동
325,7803,7229,5307,22692,796,87239,2652,4395,3829,13888,2054,2733,51151,672,75577,4816,1795,2461,30390,36376,5450,31243,619,6908,15609,44270,4387,12406,49076,4200,10730,782,2554,8847,40436,2466,일원본동
326,4370,2839,2415,20492,1906,86634,2477,1568,2289,3877,3362,2628,19991,2490,66029,1980,1969,2755,20641,31774,4898,18927,5469,6889,13555,40442,5720,19875,31558,5622,17814,4412,7184,11800,52561,5548,자양1동
327,4286,3536,2498,28367,1974,106250,2003,1818,2597,3247,4243,2279,13540,1695,46449,1454,2142,2416,13837,19337,2759,24692,3648,7395,7737,22918,3598,14921,43498,5112,11042,4130,5258,6939,62300,4303,자양2동
328,4536,3952,3369,24281,2244,95607,1946,1871,2765,5085,3454,2512,25577,2188,79937,2079,1736,2286,42014,56657,7567,21451,4950,6201,14896,43988,5287,47919,37364,5209,35804,4780,6606,24896,58333,5539,자양3동
329,5959,3356,3341,30901,2014,112223,2032,1754,2743,4629,4383,2128,16820,1853,44547,1812,1803,2172,45254,39911,6753,22357,4147,8605,8645,30385,4262,56459,39969,6113,36700,3795,6038,32552,57760,6298,자양4동
330,4868,4955,4769,27195,1724,98263,1975,2357,3468,4789,3474,2499,27153,2061,66518,2040,1362,2430,34272,46815,5177,36725,5892,8731,12252,34702,4605,54788,53774,5549,43118,5824,4990,36571,50779,4694,잠실2동
331,6882,4974,4825,41292,2978,138887,2544,2627,4054,11498,6211,3234,48280,2604,87927,3395,2344,2637,88583,100903,10594,42177,6248,10342,17210,48844,7289,67688,72203,6685,47077,7202,9607,31279,73565,7865,잠실3동
332,4326,4512,2925,26744,2125,94591,1469,1756,2226,3442,4100,1795,19256,983,41572,1332,1208,2078,13365,18034,2200,28077,2015,5868,7952,22070,3081,12511,49023,2790,7918,3211,1912,6155,47521,2547,잠실4동
333,6744,5692,6196,19882,1593,72305,3175,4359,4118,10239,3120,7802,66536,2705,301719,4485,1463,6543,123576,125477,16116,20060,4847,5015,61651,153887,21386,104233,33371,8648,71171,2889,8861,71089,43919,7663,잠실6동
334,2010,1053,1463,11592,499,31494,824,716,1288,1658,1915,1170,10173,582,47020,745,613,1374,11863,11424,1545,12152,1138,2338,5614,16998,3054,7266,21110,1248,5332,1095,817,3650,17898,882,잠실7동
335,7568,4012,4446,35773,2461,143897,2453,1882,2583,5762,5171,3757,24239,2371,74862,2629,3174,2999,42625,63424,8046,32556,7426,10216,16133,46698,4518,55244,57721,7951,46274,6273,12159,45279,85185,8174,잠실본동
336,8026,4043,5653,32243,2230,113787,3306,2661,4749,6379,4004,4484,25587,2022,120934,3355,1756,3103,36973,34529,7247,36970,2830,8350,28828,67409,8653,37061,56028,8492,21675,3385,6024,28442,57922,8206,잠원동
337,5657,3655,3806,24049,1910,106877,2829,2501,2681,5427,3246,4562,25395,1726,134255,3008,1974,2976,23515,38623,7342,19293,3827,6599,23427,87845,6656,25610,37026,8575,21363,3907,7436,21519,65539,7591,장안1동
338,6015,3090,3399,35382,1960,130265,2939,2064,2766,4998,4916,4075,22473,2187,96637,2304,3004,3131,23638,50822,6599,25797,5882,7843,14065,57825,6105,28061,47157,7558,32137,4296,12542,18780,80136,7205,장안2동
339,3778,3473,2101,31064,1493,109453,1624,1123,1803,2805,4086,1562,14017,1138,28575,1343,2234,1567,11657,20979,2603,22397,2083,6914,5312,17898,1859,12148,45269,3542,10615,2697,2757,5598,56201,2870,장위1동
340,2591,2221,1459,15289,1065,49150,974,700,1093,2230,2663,1412,12473,1042,38914,829,1102,1262,7873,15476,2051,11367,2037,3381,5123,21744,2462,8889,20720,2458,8638,1925,2682,4985,27095,2653,장위2동
341,1518,1415,880,9133,811,33571,642,560,1148,1452,1428,756,7817,864,17766,620,752,1426,5790,10803,1344,7088,1902,2277,2886,10594,1528,5295,13825,1642,5344,1436,1535,2850,18410,1828,장위3동
342,6449,4300,5835,32641,1899,127186,2422,2557,3937,4850,3934,3229,20270,1813,70637,2816,3087,2650,15555,24460,4610,26912,3163,8090,14910,39423,5895,16498,48584,6034,14161,4051,6412,11184,72723,6784,장지동
343,4914,3316,4082,6998,872,21067,2613,1496,2594,5346,1158,3023,27200,925,85648,2580,529,2220,30235,30712,5616,8114,1111,2214,20661,54280,6054,23956,10821,4853,16311,1271,4937,15561,12469,4695,장충동
344,7513,4008,4096,31741,2224,118311,4086,2951,5183,7180,4633,3539,32636,2245,73290,3323,2907,4028,36313,74682,9613,23988,5652,8846,14731,54708,6607,43819,42651,6600,36757,4685,8575,27785,70176,8795,전농1동
345,2642,2605,1480,21501,1366,81012,1849,1275,1530,2815,2677,1808,18434,1932,61867,1307,1718,1849,15973,22659,2845,21468,3315,5636,10811,31182,4907,11674,34359,4081,11151,3684,4027,5977,47125,3029,전농2동
346,2639,1062,770,19236,2019,77819,1103,912,1790,1926,2435,1070,8179,1694,30689,588,1642,1238,7553,15196,1481,14432,5825,5138,4010,18489,2085,9027,29076,2340,7737,5703,3168,3200,42190,2935,정릉1동
347,4227,2333,1861,30994,2057,115465,1642,1162,2111,3101,4220,1825,12912,1853,24663,1194,2850,1681,12059,21527,2501,23543,5009,7631,4826,18569,2252,15056,47593,3434,11508,5697,3670,6746,65709,3757,정릉2동
348,2725,2638,2320,12281,648,33153,1130,1156,771,3581,1824,2175,22088,1023,66660,1471,1145,1751,16367,23401,3386,13285,1960,4334,14330,31898,3473,9246,18567,2701,9809,1299,2855,6345,20549,1540,정릉3동
349,3267,3042,1687,26605,922,102358,1038,876,1273,2846,2836,1493,15539,850,29722,1353,1820,1121,13001,20445,2396,20964,1792,5604,7974,18695,2424,10791,43212,3435,9143,1803,2393,5134,52013,3166,정릉4동
350,9322,8241,9288,34948,2718,115012,3886,2150,4919,8170,4725,4580,46789,2707,103693,5644,3086,4615,31132,63801,9535,33307,4601,12671,20086,76903,8331,28690,52025,7667,20307,4746,6332,15424,64432,7019,제기동
351,6606,4059,5942,25970,1876,114476,3971,2931,3840,6206,3639,7082,29041,1825,167872,2706,2466,3916,30050,51956,8806,19333,4206,6535,40691,100353,9478,28670,34383,9844,25840,3876,7715,27442,67856,7449,조원동
352,21664,8526,18328,13200,1852,38117,9642,7152,9153,24028,2051,21406,122931,1911,811102,13452,1393,16413,206024,239897,41430,11318,1517,4236,157319,511907,43384,199817,18935,25972,108634,1932,29831,191607,23570,40758,종로1·2·3·4가동
353,5344,2612,4669,7850,1018,24090,3114,2287,3730,5925,1393,6534,28859,1252,202346,3816,1149,5167,47345,58974,14548,6673,1799,3305,41404,140988,13338,36462,10101,7620,20115,1548,6710,29030,15220,12568,종로5·6가동
354,4969,2778,2260,41355,1748,149467,2020,1683,2776,4312,5485,2947,24709,2077,75024,1909,3063,2752,19330,30498,4253,35270,4278,10216,12439,41748,4921,19222,60267,5198,15708,4596,5380,10754,87290,5519,종암동
355,2918,2179,920,26425,1503,92781,1149,1178,1647,2739,3437,1197,13981,1630,57188,1046,1880,2026,13981,37712,2944,23942,5157,5914,6435,29953,3875,13359,39205,3616,22624,4802,13697,6083,46983,6390,중계1동
356,4267,3548,1800,31312,1454,109812,1913,2366,2069,4120,4292,2153,28033,1798,74370,2024,2491,2459,21749,49268,4354,26065,4702,8113,9419,31822,4198,20624,46058,3902,24975,3612,3946,10516,66045,3618,중계2·3동
