학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,위도,경도
초등학교,공립,7121298,서울개운초등학교,Seoul Gaewoon Elementary School,서울특별시성북강북교육지원청,2806,서울특별시 성북구 정릉로48길 52,(돈암동/서울개운초등학교),남여공학,,N,일반계,,전기,주간,20020710,37.6018109508133,127.027404487079
중학교,공립,7091486,내곡중학교,NAEGOK MIDDLE SCHOOL,서울특별시강남서초교육지원청,6799,서울특별시 서초구 청계산로7길 9-20,(신원동),남여공학,,N,해당없음,,후기,주간,20180208,37.4520032504691,127.054444623274
초등학교,공립,7091469,서울자곡초등학교,Seoul Jagok Elementary School,서울특별시강남서초교육지원청,6373,서울특별시 강남구 자곡로 150,(자곡동),남여공학,,N,,,전기,주간,20140901,37.4720493601914,127.099482575625
초등학교,공립,7091468,서울율현초등학교,Seoul Yulhyeon Elementary School,서울특별시강남서초교육지원청,6370,서울특별시 강남구 밤고개로21길 15,/ 서울율현초등학교 (자곡동),남여공학,,N,,,전기,주간,20140828,37.474558700755,127.108265007698
중학교,공립,7091461,세곡중학교,Segok Middle School,서울특별시강남서초교육지원청,6374,서울특별시 강남구 자곡로 81,(자곡동/ 세곡중학교),남여공학,,N,일반계,,전기,주간,20121227,37.4719807276618,127.091886154779
초등학교,공립,7091460,서울우솔초등학교,Seoul Woosol Elementary School,서울특별시강남서초교육지원청,6767,서울특별시 서초구 양재대로2길 74,/ 서울우솔초등학교 (우면동),남여공학,,N,,,전기,주간,20130301,37.4570942208519,127.019275619438
초등학교,공립,7091458,서울세명초등학교,Seoul Semyung Elementary School,서울특별시강남서초교육지원청,6375,서울특별시 강남구 자곡로 55,/ 서울세명초등학교 (세곡동),남여공학,,N,,,전기,주간,20120830,37.4688571015783,127.091075885061
중학교,사립,7091457,휘문중학교,Whimoon Middle School,서울특별시강남서초교육지원청,6183,서울특별시 강남구 역삼로 541,(대치동),남,,N,일반계,,전기,주간,19060501,37.5052894535671,127.061993880621
중학교,사립,7091456,진선여자중학교,Jinseon Girls’ Middle School,서울특별시강남서초교육지원청,6213,서울특별시 강남구 선릉로85길 27,(역삼동/ 진선여자중학교),여,,N,일반계,,전기,주간,19761228,37.5023028920315,127.048286565491
중학교,사립,7091455,중동중학교,Joongdong Middle School,서울특별시강남서초교육지원청,6344,서울특별시 강남구 일원로8길 37,중동중학교,남,,N,일반계,,전기,주간,19060510,37.4885699031176,127.078681867052
중학교,사립,7091454,은성중학교,Eunseong Middle School,서울특별시강남서초교육지원청,6264,서울특별시 강남구 남부순환로359길 36,(도곡동/은광여자고등학교),남여공학,,N,일반계,,전기,주간,19550316,37.4883484513575,127.035021467585
중학교,사립,7091453,숙명여자중학교,Sookmyung Girls’ Middle School,서울특별시강남서초교육지원청,6277,서울특별시 강남구 남부순환로 2807,/ 숙명여자중학교,여,,N,일반계,,전기,주간,19060522,37.4914753613052,127.052612582715
중학교,사립,7091452,세화여자중학교,Sehwa Girls’ Middle School,서울특별시강남서초교육지원청,6548,서울특별시 서초구 신반포로 56-7,/ 세화여자중학교 (반포동/강당),여,,N,일반계,,전기,주간,19780218,37.5019964569165,126.994230013893
중학교,사립,7091451,서문여자중학교,Suhmoon Girls’ Middle School,서울특별시강남서초교육지원청,6565,서울특별시 서초구 동광로12길 84,(방배동),여,,N,일반계,,전기,주간,19781229,37.4889197255873,126.984545759343
중학교,사립,7091450,동덕여자중학교,Dong Duk Girls’ Middle School,서울특별시강남서초교육지원청,6700,서울특별시 서초구 효령로2길 123-5,(방배동/동덕여자중고등학교),여,,N,일반계,,전기,주간,19080427,37.4758460567445,126.992615816174
중학교,사립,7091449,단국대학교사범대학부속중학교,DANKOOK UNIVERSITY MIDDLE SCHOOL,서울특별시강남서초교육지원청,6278,서울특별시 강남구 도곡로64길 21,(대치동),남,,N,일반계,,전기,주간,19410525,37.4956174948977,127.057768228297
중학교,공립,7091448,청담중학교,Cheongdam Middle School,서울특별시강남서초교육지원청,6010,서울특별시 강남구 압구정로61길 36,(청담동/청담중학교),남여공학,,N,일반계,,전기,주간,19840301,37.5286597910311,127.044810120535
중학교,공립,7091447,이수중학교,Isu Middle School,서울특별시강남서초교육지원청,6689,서울특별시 서초구 방배중앙로3길 32,(방배동/이수중학교),남,,N,일반계,,전기,주간,19820107,37.4806300322796,126.989859045395
중학교,공립,7091446,원촌중학교,Wonchon Middle School,서울특별시강남서초교육지원청,6544,서울특별시 서초구 사평대로45길 10,(반포동/원촌중학교),남여공학,,N,일반계,,전기,주간,19821209,37.5063251046839,127.014699724248
중학교,공립,7091445,영동중학교,Youngdong Middle School,서울특별시강남서초교육지원청,6765,서울특별시 서초구 성촌길 14,(우면동/영동중학교),남여공학,,N,일반계,,전기,주간,19691111,37.465986287158,127.025140749981
중학교,공립,7091444,역삼중학교,Yeoksam Middle School,서울특별시강남서초교육지원청,6219,서울특별시 강남구 도곡로43길 10,(역삼동/역삼중학교),남여공학,,N,일반계,,전기,주간,19841208,37.4959294910052,127.04861289161
중학교,공립,7091443,언주중학교,Eonju Middle School,서울특별시강남서초교육지원청,6093,서울특별시 강남구 선릉로116길 57,/ 언주중학교,남여공학,,N,일반계,,전기,주간,19801227,37.5146531581428,127.046683245003
중학교,공립,7091442,언북중학교,Eonbuk Middle School,서울특별시강남서초교육지원청,6050,서울특별시 강남구 도산대로38길 27,(논현동/언북중학교),남여공학,,N,일반계,,전기,주간,19820107,37.5194111496903,127.033490549669
중학교,공립,7091441,언남중학교,Eonnam Middle School,서울특별시강남서초교육지원청,6780,서울특별시 서초구 동산로 55,(양재동/언남중학교),남여공학,,N,일반계,,전기,주간,19881224,37.4723026220168,127.043757102066
중학교,공립,7091440,압구정중학교,Apgujeong Middle School,서울특별시강남서초교육지원청,6003,서울특별시 강남구 압구정로 225,/ 압구정중학교 (압구정동/압구정중학교),남여공학,,N,일반계,,전기,주간,19830301,37.5302422355471,127.033002687736
중학교,공립,7091439,신사중학교,Sinsa Middle School,서울특별시강남서초교육지원청,6000,서울특별시 강남구 압구정로 123,(압구정동/신사중학교),남여공학,,N,일반계,,전기,주간,19840301,37.5246515742682,127.020918846207
중학교,공립,7091438,신반포중학교,Shinbanpo Middle School,서울특별시강남서초교육지원청,6504,서울특별시 서초구 신반포로19길 26,/ 신반포중학교 (반포동/신반포중학교),남여공학,,N,일반계,,전기,주간,19840109,37.5062653180781,126.996124207907
중학교,공립,7091437,신동중학교,Shindong Middle School,서울특별시강남서초교육지원청,6516,서울특별시 서초구 나루터로 27,/ 신동중학교 (잠원동/신동중학교),남여공학,,N,일반계,,전기,주간,19900120,37.5169158985011,127.012915373961
중학교,공립,7091436,신구중학교,Shingu Middle School,서울특별시강남서초교육지원청,6023,서울특별시 강남구 압구정로36길 17,(신사동/신구중학교),남여공학,,N,일반계,,전기,주간,19880202,37.5274422864928,127.031672730195
중학교,공립,7091435,수서중학교,Suseo Middle School,서울특별시강남서초교육지원청,6348,서울특별시 강남구 광평로59길 57,(수서동/수서중학교),남여공학,,N,일반계,,전기,주간,19930430,37.4912175755191,127.102355480301
중학교,공립,7091434,서초중학교,Seocho Middle School,서울특별시강남서초교육지원청,6670,서울특별시 서초구 반포대로13길 48,(서초동/서초중학교),남여공학,,N,일반계,,전기,주간,19790830,37.4854679830791,127.009230848074
중학교,공립,7091433,서일중학교,Seo-il Middle School,서울특별시강남서초교육지원청,6617,서울특별시 서초구 서운로21길 2,(서초동/서일중학교),남여공학,,N,일반계,,전기,주간,19861217,37.4985298571843,127.023220688907
중학교,공립,7091432,서운중학교,Seoun Middle School,서울특별시강남서초교육지원청,6623,서울특별시 서초구 서운로 115,(서초동/서운중학교),남여공학,,N,일반계,,전기,주간,19820107,37.4939485124964,127.024538241332
중학교,공립,7091431,봉은중학교,Bong-eun Middle School,서울특별시강남서초교육지원청,6079,서울특별시 강남구 영동대로128길 59,(삼성동),남여공학,,N,일반계,,전기,주간,19860129,37.5189766694152,127.062389351922
중학교,공립,7091430,방배중학교,Bangbae Middle School,서울특별시강남서초교육지원청,6589,서울특별시 서초구 동광로 144,(반포동/방배중학교),남여공학,,N,일반계,,전기,주간,19801227,37.494868265986,126.997827018537
중학교,공립,7091429,반포중학교,Banpo Middle School,서울특별시강남서초교육지원청,6502,서울특별시 서초구 신반포로 67,(반포동/반포중학교),남,,N,일반계,,전기,주간,19741227,37.5030523682879,126.991603997827
중학교,공립,7091428,도곡중학교,Dogok Middle School,서울특별시강남서초교육지원청,6273,서울특별시 강남구 언주로57길 31,(도곡동/도곡중학교),남여공학,,N,일반계,,전기,주간,19910121,37.4922937289635,127.044785558988
중학교,공립,7091427,대치중학교,Daechi Middle School,서울특별시강남서초교육지원청,6299,서울특별시 강남구 남부순환로378길 39,(도곡동/대치중학교),남여공학,,N,일반계,,전기,주간,19860129,37.4845775128634,127.047065232332
중학교,공립,7091426,대청중학교,Daecheong Middle School,서울특별시강남서초교육지원청,6289,서울특별시 강남구 양재천로 321,(대치동/ 대청중학교),남여공학,,N,일반계,,전기,주간,19870506,37.490348545788,127.058033515123
중학교,공립,7091425,대왕중학교,Daewang Middle School,서울특별시강남서초교육지원청,6362,서울특별시 강남구 광평로20길 7,(수서동/ 대왕중학교),남여공학,,N,일반계,,전기,주간,19940105,37.4834603317394,127.087338052671
중학교,공립,7091424,대명중학교,Daemyeong Middle School,서울특별시강남서초교육지원청,6183,서울특별시 강남구 역삼로87길 26,(대치동/ 대명중학교),남여공학,,N,일반계,,전기,주간,19900120,37.5063189430786,127.060778124521
중학교,공립,7091423,구룡중학교,Guryoung Middle School,서울특별시강남서초교육지원청,6318,서울특별시 강남구 선릉로 103,(개포동/구룡중학교),남여공학,,N,일반계,,전기,주간,19881224,37.4862129389068,127.056507505045
중학교,공립,7091422,경원중학교,Gyeongwon Middle School,서울특별시강남서초교육지원청,6521,서울특별시 서초구 신반포로33길 39,(잠원동/경원중학교),남여공학,,N,일반계,,전기,주간,19810301,37.5115815961934,127.009018254738
중학교,공립,7091421,개포중학교,Gaepo Middle School,서울특별시강남서초교육지원청,6321,서울특별시 강남구 선릉로 9,(개포동/개포중학교),남여공학,,N,일반계,,전기,주간,19821209,37.4807716705024,127.061533474252
중학교,공립,7091420,개원중학교,Gaewon Middle School,서울특별시강남서초교육지원청,6328,서울특별시 강남구 영동대로 101,/ 개원중학교 (개포동/개원중학교),남여공학,,N,일반계,,전기,주간,19841204,37.4915905275033,127.071900307455
초등학교,공립,7091419,서울우면초등학교,Seoul Woomyeon Elementary School,서울특별시강남서초교육지원청,6765,서울특별시 서초구 태봉로,59,남여공학,,N,해당없음,,전기,주간,20120301,37.4647104685256,127.02376930375
초등학교,공립,7091418,서울학동초등학교,Seoul Hakdong Elementary School,서울특별시강남서초교육지원청,6100,서울특별시 강남구 선릉로115길 42,/ 서울학동초등학교 (논현동),남여공학,,N,일반계,,전기,주간,19790126,37.512045952,127.039435597045
